cell_id,target_heterogeneity,initial_common_parameter,noise_scale,spatial_correlation,temporal_correlation,delay,local_risk,strong_fixed_alpha,strong_fixed_risk,phase_early_alpha,phase_late_alpha,phase_risk,safe_risk,safe_charged_shadow_risk,safe_to_local_ratio,safe_to_fixed_ratio,phase_to_fixed_ratio,safe_checkpoint_valid,safe_early_alpha_mean,safe_late_alpha_mean,safe_uses_nonzero,safe_uses_shadow,safe_environment_used,safe_message_used
H0.2-I0.5-N0.5-S0-T0.6-D3,0.2,0.5,0.5,0.0,0.6,3,0.03299178727187348,0.25,0.023798518281533426,0.0,0.25,0.023774222118029664,0.019963268973463157,0.03212357884907502,0.6050981357558177,0.8388450380523795,0.998979089235038,True,0.3833333333333333,0.5,True,False,240,18
H0.2-I0.5-N0.5-S0-T0.9-D0,0.2,0.5,0.5,0.0,0.9,0,0.07338202016753387,0.5,0.04705994205438026,0.0,0.5,0.047031734244877894,0.03972184186458926,0.06798457614069345,0.5413021033476978,0.8440690772353389,0.9994005982950475,True,0.5291666666666667,0.5,True,False,240,18
H0.2-I0.5-N0.5-S0-T0.9-D1,0.2,0.5,0.5,0.0,0.9,1,0.07338202016753387,0.5,0.04378988017487912,0.0,0.5,0.04376236486728127,0.03858396623385754,0.06798457614069345,0.5257959122107694,0.881116049639066,0.9993716514526195,True,0.5416666666666666,0.5,True,False,240,18
H0.2-I0.5-N0.5-S0-T0.9-D3,0.2,0.5,0.5,0.0,0.9,3,0.07338202016753387,0.5,0.039122114490143856,0.25,0.5,0.03911676017305041,0.03484638678804962,0.06798457614069345,0.47486273488374986,0.8907081644789053,0.9998631383512055,True,0.4875,0.5625,True,False,240,18
H0.2-I0.5-N0.5-S0.5-T0-D0,0.2,0.5,0.5,0.5,0.0,0,0.010204082528603772,0.1,0.01019026081112229,0.0,0.1,0.010182476099388726,0.009786095041806659,0.010204084019224994,0.959037229890544,0.9603380348347414,0.999236063543627,True,0.17500000000000002,0.125,True,False,240,18
H0.2-I0.5-N0.5-S0.5-T0-D1,0.2,0.5,0.5,0.5,0.0,1,0.010204082528603772,0.1,0.009788587127800176,0.0,0.1,0.009780832067300727,0.009399902719611247,0.010204084019224994,0.9211903856384666,0.9602920826964862,0.9992077446521956,True,0.21666666666666667,0.15833333333333335,True,False,240,18
H0.2-I0.5-N0.5-S0.5-T0-D3,0.2,0.5,0.5,0.5,0.0,3,0.010204082528603772,0.1,0.009329082413992199,0.0,0.1,0.009321464750127718,0.008774750234331424,0.010204084019224994,0.8599254474602996,0.9405802033832007,0.9991834498264207,True,0.22083333333333333,0.17500000000000002,True,False,240,18
H0.2-I0.5-N0.5-S0.5-T0.6-D0,0.2,0.5,0.5,0.5,0.6,0,0.03299178727187348,0.1,0.03130254423742429,0.0,0.1,0.03129480902560869,0.028617955810349364,0.03212357884907502,0.867426659080912,0.9142373729524094,0.9997528887186635,True,0.3041666666666667,0.3,True,False,240,18
H0.2-I0.5-N0.5-S0.5-T0.6-D1,0.2,0.5,0.5,0.5,0.6,1,0.03299178727187348,0.25,0.02902716011386799,0.0,0.25,0.029001052801576187,0.02679268216713395,0.03212357884907502,0.8121015677733696,0.9230211313139621,0.9991005901993377,True,0.3125,0.3,True,False,240,18
H0.2-I0.5-N0.5-S0.5-T0.6-D3,0.2,0.5,0.5,0.5,0.6,3,0.03299178727187348,0.25,0.025698712285230574,0.0,0.25,0.02567776542106152,0.0234083504102668,0.03212357884907502,0.7095205305904463,0.910876395301718,0.9991849060786951,True,0.30833333333333335,0.375,True,False,240,18
H0.2-I0.5-N0.5-S0.5-T0.9-D0,0.2,0.5,0.5,0.5,0.9,0,0.07338202016753387,0.25,0.06536894641330963,0.0,0.25,0.06534259895113809,0.05740836513251937,0.06798457614069345,0.7823219502741128,0.8782207497967349,0.9995969422238358,True,0.4875,0.5,True,False,240,18
H0.2-I0.5-N0.5-S0.5-T0.9-D1,0.2,0.5,0.5,0.5,0.9,1,0.07338202016753387,0.25,0.059311272623354186,0.0,0.25,0.059285610360438855,0.05416639692432944,0.06798457614069345,0.7381426240469471,0.9132563596856811,0.999567329079612,True,0.3958333333333333,0.375,True,False,240,18
H0.2-I0.5-N0.5-S0.5-T0.9-D3,0.2,0.5,0.5,0.5,0.9,3,0.07338202016753387,0.5,0.04803787202261135,0.5,0.5,0.04803787202261135,0.04380024676572283,0.06798457614069345,0.5968798169595938,0.9117857415729432,1.0,True,0.425,0.375,True,False,240,18
H0.2-I0.5-N0.5-S0.9-T0-D0,0.2,0.5,0.5,0.9,0.0,0,0.010204082528603772,0.0,0.010204082528603772,0.0,0.0,0.010204082528603772,0.010194873397504014,0.010204084019224994,0.9990975052314657,0.9990975052314657,1.0,True,0.12083333333333335,0.03333333333333333,True,False,240,18
H0.2-I0.5-N0.5-S0.9-T0-D1,0.2,0.5,0.5,0.9,0.0,1,0.010204082528603772,0.1,0.010195971537444436,0.0,0.1,0.010188213148193482,0.009955071216803613,0.010204084019224994,0.9755968935862546,0.976372990081806,0.9992390730768067,True,0.1625,0.125,True,False,240,18
H0.2-I0.5-N0.5-S0.9-T0-D3,0.2,0.5,0.5,0.9,0.0,3,0.010204082528603772,0.1,0.009515900313458192,0.0,0.1,0.009508348666502098,0.009124425182747548,0.010204084019224994,0.8941935893962283,0.9588609466455857,0.9992064180258998,True,0.1708333333333333,0.17500000000000002,True,False,240,18
H0.2-I0.5-N0.5-S0.9-T0.6-D0,0.2,0.5,0.5,0.9,0.6,0,0.03299178727187348,0.0,0.03299178727187348,0.0,0.0,0.03299178727187348,0.031976769027433904,0.03212357884907502,0.9692342146827279,0.9692342146827279,1.0,True,0.15416666666666667,0.08750000000000001,True,False,240,18
H0.2-I0.5-N0.5-S0.9-T0.6-D1,0.2,0.5,0.5,0.9,0.6,1,0.03299178727187348,0.1,0.03132100674123008,0.0,0.1,0.031313357431026714,0.030235615394236824,0.03212357884907502,0.9164588491395137,0.9653462177649456,0.99975577700083,True,0.21250000000000002,0.17500000000000002,True,False,240,18
H0.2-I0.5-N0.5-S0.9-T0.6-D3,0.2,0.5,0.5,0.9,0.6,3,0.03299178727187348,0.25,0.02721886748818829,0.0,0.25,0.02720060006348701,0.02526740511410131,0.03212357884907502,0.7658695452259586,0.9283047917062008,0.9993288690387575,True,0.275,0.3,True,False,240,18
H0.2-I0.5-N0.5-S0.9-T0.9-D0,0.2,0.5,0.5,0.9,0.9,0,0.07338202016753387,0.1,0.07303937972463773,0.0,0.1,0.07303160472777395,0.06726575909373708,0.06798457614069345,0.9166517757369839,0.9209519487615107,0.9998935506175834,True,0.21666666666666667,0.1416666666666667,True,False,240,18
H0.2-I0.5-N0.5-S0.9-T0.9-D1,0.2,0.5,0.5,0.9,0.9,1,0.07338202016753387,0.25,0.06624629566459504,0.0,0.25,0.06622086568934729,0.06327066487364372,0.06798457614069345,0.8622093631272953,0.9550823066995785,0.999616129853109,True,0.2708333333333333,0.3,True,False,240,18
H0.2-I0.5-N0.5-S0.9-T0.9-D3,0.2,0.5,0.5,0.9,0.9,3,0.07338202016753387,0.5,0.05517047804858534,0.5,0.5,0.05517047804858534,0.049212996615919234,0.06798457614069345,0.6706410712537505,0.8920168604045862,1.0,True,0.3833333333333333,0.375,True,False,240,18
H0.2-I0.5-N1-S0-T0-D0,0.2,0.5,1.0,0.0,0.0,0,0.02040816412970926,0.25,0.01785512330835823,0.0,0.25,0.01782872181928319,0.015345541560426399,0.02040816556784382,0.7519315046122679,0.8594475263714891,0.9985213493842028,True,0.3458333333333334,0.3,True,False,240,18
H0.2-I0.5-N1-S0-T0-D1,0.2,0.5,1.0,0.0,0.0,1,0.02040816412970926,0.25,0.01718124925062875,0.0,0.25,0.017154922531227808,0.014832271721407022,0.02040816556784382,0.726781283565575,0.8632824950644513,0.9984677063339863,True,0.3458333333333334,0.3,True,False,240,18
H0.2-I0.5-N1-S0-T0-D3,0.2,0.5,1.0,0.0,0.0,3,0.02040816412970926,0.25,0.016357842784789252,0.0,0.25,0.016332639298109096,0.013968726613573467,0.02040816556784382,0.6844675750739598,0.8539467457507683,0.9984592414163809,True,0.29583333333333334,0.3,True,False,240,18
H0.2-I0.5-N1-S0-T0.6-D0,0.2,0.5,1.0,0.0,0.6,0,0.06598357361624865,0.5,0.04386321441573682,0.0,0.5,0.043835002956080504,0.037929180347963116,0.06424715522754387,0.574827616469426,0.8647150203920133,0.9993568310021942,True,0.5291666666666667,0.5,True,False,240,18
H0.2-I0.5-N1-S0-T0.6-D1,0.2,0.5,1.0,0.0,0.6,1,0.06598357361624865,0.5,0.040922844434172774,0.0,0.5,0.04089525480123132,0.03637461001146654,0.06424715522754387,0.5512676567506974,0.8888583018704287,0.9993258134100177,True,0.5208333333333334,0.5,True,False,240,18
H0.2-I0.5-N1-S0-T0.6-D3,0.2,0.5,1.0,0.0,0.6,3,0.06598357361624865,0.5,0.036726696258442534,0.25,0.5,0.03671967053590333,0.03282563646069766,0.06424715522754387,0.4974819437881165,0.8937813581081876,0.999808702571836,True,0.4875,0.5,True,False,240,18
H0.2-I0.5-N1-S0-T0.9-D0,0.2,0.5,1.0,0.0,0.9,0,0.14676403940756946,0.75,0.07441138893638116,0.0,0.75,0.07440421492802152,0.06549011866155113,0.13596914981078076,0.4462272837808894,0.8801088058918324,0.9999035899146328,True,0.7291666666666666,0.75,True,False,240,18
H0.2-I0.5-N1-S0-T0.9-D1,0.2,0.5,1.0,0.0,0.9,1,0.14676403940756946,0.75,0.0694394004903075,0.0,0.75,0.06943409307077482,0.06404682990360602,0.13596914981078076,0.43639320750599864,0.9223413429749557,0.99992356760722,True,0.6458333333333334,0.625,True,False,240,18
H0.2-I0.5-N1-S0-T0.9-D3,0.2,0.5,1.0,0.0,0.9,3,0.14676403940756946,0.75,0.06070178303246902,0.5,0.75,0.060519607552898695,0.054160715218327826,0.13596914981078076,0.3690326011532117,0.8922425753022375,0.9969988446719451,True,0.6124999999999999,0.625,True,False,240,18
H0.2-I0.5-N1-S0.5-T0-D0,0.2,0.5,1.0,0.5,0.0,0,0.02040816412970926,0.1,0.019644107317154443,0.0,0.1,0.019636344770935475,0.01900189949054654,0.02040816556784382,0.9310930355996331,0.9673078640714263,0.9996048409788421,True,0.275,0.3,True,False,240,18
H0.2-I0.5-N1-S0.5-T0-D1,0.2,0.5,1.0,0.5,0.0,1,0.02040816412970926,0.1,0.018840759328802303,0.0,0.1,0.018833056441442817,0.017716867237867213,0.02040816556784382,0.8681264578853429,0.9403478346428973,0.9995911583378855,True,0.275,0.3,True,False,240,18
H0.2-I0.5-N1-S0.5-T0-D3,0.2,0.5,1.0,0.5,0.0,3,0.02040816412970926,0.25,0.017533270781883006,0.0,0.25,0.017510139115343853,0.015539295421312046,0.02040816556784382,0.7614254433935417,0.8862747638260786,0.998680698722622,True,0.275,0.3,True,False,240,18
H0.2-I0.5-N1-S0.5-T0.6-D0,0.2,0.5,1.0,0.5,0.6,0,0.06598357361624865,0.25,0.059210939057530915,0.0,0.25,0.0591845793212413,0.0546433237709567,0.06424715522754387,0.8281352581591703,0.9228585906712914,0.9995548164459273,True,0.4875,0.5,True,False,240,18
H0.2-I0.5-N1-S0.5-T0.6-D1,0.2,0.5,1.0,0.5,0.6,1,0.06598357361624865,0.25,0.053764006076678396,0.0,0.25,0.05373826229222211,0.0505315385588044,0.06424715522754387,0.7658199729024809,0.9398767362449918,0.9995211706430587,True,0.4166666666666667,0.375,True,False,240,18
H0.2-I0.5-N1-S0.5-T0.6-D3,0.2,0.5,1.0,0.5,0.6,3,0.06598357361624865,0.5,0.04474355844500229,0.5,0.5,0.04474355844500229,0.041290930775190936,0.06424715522754387,0.6257759092487667,0.9228352015395638,1.0,True,0.425,0.375,True,False,240,18
H0.2-I0.5-N1-S0.5-T0.9-D0,0.2,0.5,1.0,0.5,0.9,0,0.14676403940756946,0.5,0.12044196129441585,0.0,0.5,0.1204137534849135,0.10770641553467655,0.13596914981078076,0.7338747009788388,0.8942598939533396,0.99976579749118,True,0.5291666666666667,0.5,True,False,240,18
H0.2-I0.5-N1-S0.5-T0.9-D1,0.2,0.5,1.0,0.5,0.9,1,0.14676403940756946,0.5,0.1040916090972124,0.0,0.5,0.1040668977772303,0.10191423992320936,0.13596914981078076,0.6944087961505988,0.9790821835411385,0.9997626002691626,True,0.5083333333333333,0.5,True,False,240,18
H0.2-I0.5-N1-S0.5-T0.9-D3,0.2,0.5,1.0,0.5,0.9,3,0.14676403940756946,0.5,0.08071275595386364,0.5,0.5,0.08071275595386364,0.07843165387164078,0.13596914981078076,0.5344064812350457,0.9717380226301928,1.0,True,0.5083333333333333,0.625,True,False,240,18
H0.2-I0.5-N1-S0.9-T0-D0,0.2,0.5,1.0,0.9,0.0,0,0.02040816412970926,0.0,0.02040816412970926,0.0,0.0,0.02040816412970926,0.020333704753267366,0.02040816556784382,0.9963514907088825,0.9963514907088825,1.0,True,0.1416666666666667,0.049999999999999996,True,False,240,18
H0.2-I0.5-N1-S0.9-T0-D1,0.2,0.5,1.0,0.9,0.0,1,0.02040816412970926,0.1,0.019655528148090823,0.0,0.1,0.019647818603228326,0.01939542870454333,0.02040816556784382,0.9503759662687328,0.9867671099149398,0.999607767097154,True,0.2041666666666667,0.15,True,False,240,18
H0.2-I0.5-N1-S0.9-T0-D3,0.2,0.5,1.0,0.9,0.0,3,0.02040816412970926,0.1,0.018295376851054923,0.0,0.1,0.018288087864271954,0.016795867838370015,0.02040816556784382,0.8229974892214518,0.9180389108738995,0.9996015940615868,True,0.2541666666666667,0.3,True,False,240,18
H0.2-I0.5-N1-S0.9-T0.6-D0,0.2,0.5,1.0,0.9,0.6,0,0.06598357361624865,0.1,0.0657497244290241,0.0,0.1,0.06574194621794897,0.06360683979034787,0.06424715522754387,0.9639799165816095,0.9674084620538684,0.9998816997159657,True,0.20833333333333334,0.14166666666666666,True,False,240,18
H0.2-I0.5-N1-S0.9-T0.6-D1,0.2,0.5,1.0,0.9,0.6,1,0.06598357361624865,0.25,0.059999833349883486,0.0,0.25,0.05997429843362623,0.05878967028643746,0.06424715522754387,0.8909743298892852,0.979830559588573,0.9995744168803211,True,0.3125,0.3,True,False,240,18
H0.2-I0.5-N1-S0.9-T0.6-D3,0.2,0.5,1.0,0.9,0.6,3,0.06598357361624865,0.25,0.05014720525052967,0.0,0.25,0.05013734538764892,0.046210164881444485,0.06424715522754387,0.700328314289196,0.921490333321345,0.9998033816075793,True,0.37083333333333335,0.375,True,False,240,18
H0.2-I0.5-N1-S0.9-T0.9-D0,0.2,0.5,1.0,0.9,0.9,0,0.14676403940756946,0.1,0.14534234514418531,0.0,0.1,0.14533460202770593,0.1333469502254697,0.13596914981078076,0.9085805403267758,0.9174679966336327,0.9999467249790712,True,0.29583333333333334,0.3,True,False,240,18
H0.2-I0.5-N1-S0.9-T0.9-D1,0.2,0.5,1.0,0.9,0.9,1,0.14676403940756946,0.25,0.12820227717813248,0.0,0.25,0.1281778880677643,0.12359803177806661,0.13596914981078076,0.8421547422446588,0.9640860872255144,0.9998097607085848,True,0.3541666666666667,0.375,True,False,240,18
H0.2-I0.5-N1-S0.9-T0.9-D3,0.2,0.5,1.0,0.9,0.9,3,0.14676403940756946,0.5,0.09497796800581161,0.5,0.5,0.09497796800581161,0.09288417314541075,0.13596914981078076,0.632881007638852,0.9779549415052474,1.0,True,0.425,0.375,True,False,240,18
H0.2-I1.5-N0.1-S0-T0-D0,0.2,1.5,0.1,0.0,0.0,0,0.002040823431041258,0.0,0.002040823431041258,0.0,0.0,0.002040823431041258,0.0019661829844459804,0.002040835251037696,0.9634263084890226,0.9634263084890226,1.0,True,0.21666666666666667,0.049999999999999996,True,False,240,18
H0.2-I1.5-N0.1-S0-T0-D1,0.2,1.5,0.1,0.0,0.0,1,0.002040823431041258,0.0,0.002040823431041258,0.0,0.0,0.002040823431041258,0.001953242801186545,0.002040835251037696,0.9570856407650965,0.9570856407650965,1.0,True,0.17500000000000002,0.049999999999999996,True,False,240,18
H0.2-I1.5-N0.1-S0-T0-D3,0.2,1.5,0.1,0.0,0.0,3,0.002040823431041258,0.0,0.002040823431041258,0.0,0.0,0.002040823431041258,0.001932636535172871,0.002040835251037696,0.9469886055682982,0.9469886055682982,1.0,True,0.0625,0.049999999999999996,True,False,240,17
H0.2-I1.5-N0.1-S0-T0.6-D0,0.2,1.5,0.1,0.0,0.6,0,0.006598364379695199,0.1,0.006364515192470639,0.0,0.1,0.006356736981395498,0.005781010107104124,0.006424734217007701,0.8761277453687952,0.9083190050269949,0.9987778784652219,True,0.2791666666666667,0.1416666666666667,True,False,240,18
H0.2-I1.5-N0.1-S0-T0.6-D1,0.2,1.5,0.1,0.0,0.6,1,0.006598364379695199,0.1,0.006260625477164284,0.0,0.1,0.006252851820208431,0.00569591552872138,0.006424734217007701,0.8632314314512735,0.909799755551152,0.9987583258279531,True,0.20833333333333334,0.15,True,False,240,18
H0.2-I1.5-N0.1-S0-T0.6-D3,0.2,1.5,0.1,0.0,0.6,3,0.006598364379695199,0.1,0.00614184935978491,0.0,0.1,0.006134049409428431,0.0055205548739568145,0.006424734217007701,0.8366550490823043,0.8988424415134381,0.9987300322916497,True,0.13333333333333333,0.15,True,False,240,17
H0.2-I1.5-N0.1-S0-T0.9-D0,0.2,1.5,0.1,0.0,0.9,0,0.014676410958827277,0.1,0.01325471669544311,0.0,0.1,0.01324697357896371,0.010975590144111329,0.01359693367533139,0.7478388398159393,0.8280516586133198,0.9994158218046213,True,0.35833333333333334,0.3,True,False,240,18
H0.2-I1.5-N0.1-S0-T0.9-D1,0.2,1.5,0.1,0.0,0.9,1,0.014676410958827277,0.1,0.013023633024913134,0.0,0.1,0.01301590396475047,0.010731393079049857,0.01359693367533139,0.7312000944342153,0.82399381635843,0.9994065357839952,True,0.29583333333333334,0.3,True,False,240,18
H0.2-I1.5-N0.1-S0-T0.9-D3,0.2,1.5,0.1,0.0,0.9,3,0.014676410958827277,0.1,0.012759347606070864,0.0,0.1,0.012751638000334492,0.0100986760719315,0.01359693367533139,0.6880889408358757,0.7914727604980819,0.9993957680302789,True,0.18333333333333335,0.3,True,False,240,17
H0.2-I1.5-N0.1-S0.5-T0-D0,0.2,1.5,0.1,0.5,0.0,0,0.002040823431041258,0.0,0.002040823431041258,0.0,0.0,0.002040823431041258,0.0020392127980538542,0.002040835251037696,0.999210792583569,0.999210792583569,1.0,True,0.21666666666666667,0.03333333333333333,True,False,240,18
H0.2-I1.5-N0.1-S0.5-T0-D1,0.2,1.5,0.1,0.5,0.0,1,0.002040823431041258,0.0,0.002040823431041258,0.0,0.0,0.002040823431041258,0.002008087678507918,0.002040835251037696,0.9839595370988866,0.9839595370988866,1.0,True,0.1625,0.049999999999999996,True,False,240,18
H0.2-I1.5-N0.1-S0.5-T0-D3,0.2,1.5,0.1,0.5,0.0,3,0.002040823431041258,0.0,0.002040823431041258,0.0,0.0,0.002040823431041258,0.0019584169656255246,0.002040835251037696,0.9596209725141737,0.9596209725141737,1.0,True,0.0625,0.049999999999999996,True,False,240,17
H0.2-I1.5-N0.1-S0.5-T0.6-D0,0.2,1.5,0.1,0.5,0.6,0,0.006598364379695199,0.0,0.006598364379695199,0.0,0.0,0.006598364379695199,0.006291807625665976,0.006424734217007701,0.9535404933118616,0.9535404933118616,1.0,True,0.23750000000000002,0.075,True,False,240,18
H0.2-I1.5-N0.1-S0.5-T0.6-D1,0.2,1.5,0.1,0.5,0.6,1,0.006598364379695199,0.1,0.0065899137935561455,0.0,0.1,0.006582137445974553,0.006121195849246763,0.006424734217007701,0.9276838163232085,0.9288734330989713,0.9988199621686712,True,0.18333333333333335,0.125,True,False,240,18
H0.2-I1.5-N0.1-S0.5-T0.6-D3,0.2,1.5,0.1,0.5,0.6,3,0.006598364379695199,0.1,0.0062928540377516955,0.0,0.1,0.006285107448780932,0.00575009126369529,0.006424734217007701,0.8714419108756323,0.9137493463537694,0.9987689863892774,True,0.12083333333333335,0.1416666666666667,True,False,240,17
H0.2-I1.5-N0.1-S0.5-T0.9-D0,0.2,1.5,0.1,0.5,0.9,0,0.014676410958827277,0.1,0.014333770515931123,0.0,0.1,0.014325995519067344,0.012893375688287445,0.01359693367533139,0.8785101292446837,0.8995104026506657,0.9994575749029093,True,0.2791666666666667,0.14166666666666666,True,False,240,18
H0.2-I1.5-N0.1-S0.5-T0.9-D1,0.2,1.5,0.1,0.5,0.9,1,0.014676410958827277,0.1,0.013756052946549361,0.0,0.1,0.013748317901759266,0.01251721267224142,0.01359693367533139,0.8528796793273777,0.909942170248865,0.9994376988210099,True,0.23750000000000002,0.15833333333333333,True,False,240,18
H0.2-I1.5-N0.1-S0.5-T0.9-D3,0.2,1.5,0.1,0.5,0.9,3,0.014676410958827277,0.1,0.01309521993708768,0.0,0.1,0.013087629020475694,0.011202353876478098,0.01359693367533139,0.7632897380636734,0.8554536640313545,0.9994203292003911,True,0.15416666666666667,0.3,True,False,240,17
H0.2-I1.5-N0.1-S0.9-T0-D0,0.2,1.5,0.1,0.9,0.0,0,0.002040823431041258,0.0,0.002040823431041258,0.0,0.0,0.002040823431041258,0.002040828143196262,0.002040835251037696,1.000002308947914,1.000002308947914,1.0,True,0.20833333333333334,0.0,True,False,240,14
H0.2-I1.5-N0.1-S0.9-T0-D1,0.2,1.5,0.1,0.9,0.0,1,0.002040823431041258,0.0,0.002040823431041258,0.0,0.0,0.002040823431041258,0.002040502360622618,0.002040835251037696,0.9998426760425443,0.9998426760425443,1.0,True,0.1625,0.016666666666666666,True,False,240,16
H0.2-I1.5-N0.1-S0.9-T0-D3,0.2,1.5,0.1,0.9,0.0,3,0.002040823431041258,0.0,0.002040823431041258,0.0,0.0,0.002040823431041258,0.001979041309987647,0.002040835251037696,0.9697268660708738,0.9697268660708738,1.0,True,0.0625,0.049999999999999996,True,False,240,17
H0.2-I1.5-N0.1-S0.9-T0.6-D0,0.2,1.5,0.1,0.9,0.6,0,0.006598364379695199,0.0,0.006598364379695199,0.0,0.0,0.006598364379695199,0.006424726840582962,0.006424734217007701,0.9736847604769203,0.9736847604769203,1.0,True,0.20833333333333334,0.0,True,False,240,14
H0.2-I1.5-N0.1-S0.9-T0.6-D1,0.2,1.5,0.1,0.9,0.6,1,0.006598364379695199,0.0,0.006598364379695199,0.0,0.0,0.006598364379695199,0.006308651266363615,0.006424734217007701,0.9560931926974051,0.9560931926974051,1.0,True,0.17500000000000002,0.049999999999999996,True,False,240,18
H0.2-I1.5-N0.1-S0.9-T0.6-D3,0.2,1.5,0.1,0.9,0.6,3,0.006598364379695199,0.1,0.006413657780125124,0.0,0.1,0.006405953880262933,0.0059373808121947445,0.006424734217007701,0.8998261494114413,0.9257401962720425,0.9987988289792972,True,0.09999999999999999,0.125,True,False,240,17
H0.2-I1.5-N0.1-S0.9-T0.9-D0,0.2,1.5,0.1,0.9,0.9,0,0.014676410958827277,0.0,0.014676410958827277,0.0,0.0,0.014676410958827277,0.013572676793790017,0.01359693367533139,0.9247953625628473,0.9247953625628473,1.0,True,0.21666666666666667,0.049999999999999996,True,False,240,18
H0.2-I1.5-N0.1-S0.9-T0.9-D1,0.2,1.5,0.1,0.9,0.9,1,0.014676410958827277,0.1,0.01434198888385834,0.0,0.1,0.014334249051366299,0.013277951973678597,0.01359693367533139,0.9047138303041615,0.9258096684639535,0.9994603375755818,True,0.18333333333333335,0.125,True,False,240,18
H0.2-I1.5-N0.1-S0.9-T0.9-D3,0.2,1.5,0.1,0.9,0.9,3,0.014676410958827277,0.1,0.013363917801901135,0.0,0.1,0.013356421836588658,0.011861588161095872,0.01359693367533139,0.8082076874497439,0.8875831426775505,0.9994390892383811,True,0.13333333333333333,0.17500000000000002,True,False,240,17
H0.2-I1.5-N0.5-S0-T0-D0,0.2,1.5,0.5,0.0,0.0,0,0.01020408871192565,0.1,0.009440031899370831,0.0,0.1,0.00943226935315186,0.008795031395488144,0.010204100489932758,0.8619124787899264,0.9316739063216857,0.9991776991538039,True,0.33749999999999997,0.3,True,False,240,18
H0.2-I1.5-N0.5-S0-T0-D1,0.2,1.5,0.5,0.0,0.0,1,0.01020408871192565,0.1,0.009279367772730033,0.0,0.1,0.00927161402203998,0.008538478760496229,0.010204100489932758,0.8367703380035494,0.9201573824446199,0.9991644095934166,True,0.2791666666666667,0.3,True,False,240,18
H0.2-I1.5-N0.5-S0-T0-D3,0.2,1.5,0.5,0.0,0.0,3,0.01020408871192565,0.1,0.009095641989152154,0.0,0.1,0.009087882365103751,0.008105149278072987,0.010204100489932758,0.7943040781878341,0.8911024958699485,0.9991468855021276,True,0.15416666666666667,0.3,True,False,240,17
H0.2-I1.5-N0.5-S0-T0.6-D0,0.2,1.5,0.5,0.0,0.6,0,0.03299179345519535,0.25,0.026219158896477593,0.0,0.25,0.02619279916018799,0.02251954543110828,0.03212359531978279,0.6825802138247211,0.8588965618623892,0.998994638371365,True,0.4583333333333333,0.5,True,False,240,18
H0.2-I1.5-N0.5-S0-T0.6-D1,0.2,1.5,0.5,0.0,0.6,1,0.03299179345519535,0.25,0.025129793762732607,0.0,0.25,0.02510354281788396,0.02174146664900388,0.03212359531978279,0.6589962039659946,0.8651669350842981,0.9989553855834832,True,0.4375,0.5,True,False,240,18
H0.2-I1.5-N0.5-S0-T0.6-D3,0.2,1.5,0.5,0.0,0.6,3,0.03299179345519535,0.25,0.023800268574465717,0.0,0.25,0.023774326149873737,0.01996540583889398,0.03212359531978279,0.605162791953341,0.8388731318903688,0.9989099944603225,True,0.2791666666666667,0.5,True,False,240,17
H0.2-I1.5-N0.5-S0-T0.9-D0,0.2,1.5,0.5,0.0,0.9,0,0.07338202635085575,0.5,0.04705994823770214,0.0,0.5,0.04703174042819977,0.039724063634458705,0.06798459261140122,0.5413323344946778,0.8441161778124039,0.9994005983738041,True,0.5833333333333334,0.5,True,False,240,18
H0.2-I1.5-N0.5-S0-T0.9-D1,0.2,1.5,0.5,0.0,0.9,1,0.07338202635085575,0.5,0.04378997195759658,0.0,0.5,0.0437623886900033,0.03858376397810545,0.06798459261140122,0.525793111703238,0.8811095840725248,0.9993701008162327,True,0.5208333333333334,0.5,True,False,240,18
H0.2-I1.5-N0.5-S0-T0.9-D3,0.2,1.5,0.5,0.0,0.9,3,0.07338202635085575,0.5,0.0392022557122062,0.1,0.5,0.039127909294362925,0.034827336025667066,0.06798459261140122,0.47460308412784685,0.8884013277537767,0.9981035168386975,True,0.3416666666666666,0.5625,True,False,240,17
H0.2-I1.5-N0.5-S0.5-T0-D0,0.2,1.5,0.5,0.5,0.0,0,0.01020408871192565,0.1,0.01019026699444417,0.0,0.1,0.010182482282710603,0.009786493424089278,0.010204100489932758,0.9590756901840413,0.960376546505108,0.9992360640071737,True,0.2791666666666667,0.125,True,False,240,18
H0.2-I1.5-N0.5-S0.5-T0-D1,0.2,1.5,0.5,0.5,0.0,1,0.01020408871192565,0.1,0.009788598284785354,0.0,0.1,0.009780840373155924,0.009413515563178031,0.010204100489932758,0.9225238851732378,0.9616816718088919,0.9992074542846968,True,0.20833333333333334,0.15,True,False,240,18
H0.2-I1.5-N0.5-S0.5-T0-D3,0.2,1.5,0.5,0.5,0.0,3,0.01020408871192565,0.1,0.009329164363484643,0.0,0.1,0.009321487260571729,0.008771184719057329,0.010204100489932758,0.859575506121025,0.9401897509050965,0.9991770856837979,True,0.13333333333333333,0.17500000000000002,True,False,240,17
H0.2-I1.5-N0.5-S0.5-T0.6-D0,0.2,1.5,0.5,0.5,0.6,0,0.03299179345519535,0.1,0.03130255042074617,0.0,0.1,0.031294815208930564,0.028618826412406463,0.03212359531978279,0.8674528849506888,0.9142650048552902,0.9997528887674763,True,0.35833333333333334,0.3,True,False,240,18
