persistence,rho,delay,seed,decision,alpha_m,transitions_before,persistence_upper,certified_upper,covered_so_far,remaining_before,block_budget,gap,num_agents,eta,updates,observations,exact_radius
0.5,0.0,0,19,3,0.0008333333333333334,448,0.5484481294467104,0.549,True,15872,2000,3,32,0.02761247094699461,46,160,0.9652671248244906
0.5,0.0,0,19,4,0.0005,608,0.5720823081939207,0.573,True,13872,2000,3,32,0.031587779593707566,46,160,0.9605037783487627
0.5,0.0,0,19,5,0.0003333333333333333,768,0.5656531103509193,0.566,True,11872,2000,3,32,0.03641021545210288,46,160,0.9548054750481643
0.5,0.0,0,19,6,0.0002380952380952381,928,0.5757873725173834,0.576,True,9872,2000,3,32,0.043570433090537805,46,160,0.9465067767404544
0.5,0.0,0,19,7,0.00017857142857142857,1088,0.5653254574599822,0.566,True,7872,2000,3,32,0.053624844632522456,46,160,0.9351804765572872
0.5,0.0,0,19,8,0.0001388888888888889,1248,0.5659973861085705,0.566,True,5872,2000,3,32,0.07109018746580063,46,160,0.9164131842430057
0.5,0.0,0,19,9,0.00011111111111111112,1408,0.5592919446855579,0.56,True,3872,2000,3,32,0.1055898376664459,46,160,0.8827264273338375
0.5,0.0,0,19,10,9.090909090909092e-05,1568,0.5474668652046716,0.548,True,1872,1872,3,16,0.12724855825411202,69,216,0.8641807551279074
0.5,0.0,0,20,1,0.005,128,0.5703513313289674,0.571,True,19872,2000,3,32,0.02250848072203756,46,160,0.9714703836014498
0.5,0.0,0,20,2,0.0016666666666666668,288,0.570422489897161,0.571,True,17872,2000,3,32,0.02488540604178734,46,160,0.9685692918251473
0.5,0.0,0,20,3,0.0008333333333333334,448,0.5595035797248376,0.56,True,15872,2000,3,32,0.027680420846218082,46,160,0.9651852037464248
0.5,0.0,0,20,4,0.0005,608,0.5263875493178172,0.527,True,13872,2000,2,32,0.030849940985230077,47,120,0.9613833712111535
0.5,0.0,0,20,5,0.0003333333333333333,728,0.5416754938677615,0.542,True,11872,2000,3,32,0.036211922812227466,46,160,0.955038051160432
0.5,0.0,0,20,6,0.0002380952380952381,888,0.5343548595197438,0.535,True,9872,2000,3,32,0.043121618624741766,46,160,0.9470212662627582
0.5,0.0,0,20,7,0.00017857142857142857,1048,0.5326661116679057,0.533,True,7872,2000,3,32,0.053264131336234005,46,160,0.9355802188069162
0.5,0.0,0,20,8,0.0001388888888888889,1208,0.5336204928787978,0.534,True,5872,2000,3,32,0.07059415388645009,46,160,0.9169303030199283
0.5,0.0,0,20,9,0.00011111111111111112,1368,0.5319629327513835,0.532,True,3872,2000,3,32,0.1049885978569351,46,160,0.8832750221438518
0.5,0.0,0,20,10,9.090909090909092e-05,1528,0.5265816040651825,0.527,True,1872,1872,2,16,0.12307619353059394,72,144,0.8676549327969132
0.5,0.0,0,21,1,0.005,128,0.6308977760731699,0.631,True,19872,2000,4,32,0.023154613423266263,45,200,0.9706796525142437
0.5,0.0,0,21,2,0.0016666666666666668,328,0.5699516721414829,0.57,True,17872,2000,3,32,0.02487615184143327,46,160,0.9685805454219658
0.5,0.0,0,21,3,0.0008333333333333334,488,0.573795006984027,0.574,True,15872,2000,3,32,0.027812218521278124,46,160,0.9650263568538444
0.5,0.0,0,21,4,0.0005,648,0.5635756037749613,0.564,True,13872,2000,3,32,0.03148626966842812,46,160,0.960624668507873
0.5,0.0,0,21,5,0.0003333333333333333,808,0.5614628284250284,0.562,True,11872,2000,3,32,0.036364310312697413,46,160,0.9548593036725428
0.5,0.0,0,21,6,0.0002380952380952381,968,0.564652513017663,0.565,True,9872,2000,3,32,0.04338290799574769,46,160,0.9467216498911174
0.5,0.0,0,21,7,0.00017857142857142857,1128,0.5613332119695216,0.562,True,7872,2000,3,32,0.05355389250103809,46,160,0.9352590668504692
0.5,0.0,0,21,8,0.0001388888888888889,1288,0.5532033168168363,0.554,True,5872,2000,3,32,0.07082926726202585,46,160,0.9166850797211272
0.5,0.0,0,21,9,0.00011111111111111112,1448,0.5576479800292464,0.558,True,3872,2000,3,32,0.10552086833573626,46,160,0.8827892883521329
0.5,0.0,0,21,10,9.090909090909092e-05,1608,0.5555183584381278,0.556,True,1872,1872,3,16,0.12751571824235586,69,216,0.8639605623035786
0.5,0.0,0,22,1,0.005,128,0.6083954543200438,0.609,True,19872,2000,4,32,0.02297854193777195,45,200,0.9708949708778352
0.5,0.0,0,22,2,0.0016666666666666668,328,0.5849306445640332,0.585,True,17872,2000,4,32,0.02524166560586609,45,200,0.9681363072070668
0.5,0.0,0,22,3,0.0008333333333333334,528,0.5950633528437224,0.596,True,15872,2000,4,32,0.028295304021964694,45,200,0.9644446871182413
0.5,0.0,0,22,4,0.0005,728,0.5749798195333093,0.575,True,13872,2000,3,32,0.031614189709213716,46,160,0.9604723324029034
0.5,0.0,0,22,5,0.0003333333333333333,888,0.5708229137291232,0.571,True,11872,2000,3,32,0.036476187125506085,46,160,0.954728130227644
0.5,0.0,0,22,6,0.0002380952380952381,1048,0.5552120152117705,0.556,True,9872,2000,3,32,0.043270832609273335,46,160,0.9468501333841518
0.5,0.0,0,22,7,0.00017857142857142857,1208,0.5516210704196649,0.552,True,7872,2000,3,32,0.053413528948544474,46,160,0.9354145968637053
0.5,0.0,0,22,8,0.0001388888888888889,1368,0.5435658837186768,0.544,True,5872,2000,3,32,0.07068522323083344,46,160,0.9168352929090463
0.5,0.0,0,22,9,0.00011111111111111112,1528,0.5389793537101948,0.539,True,3872,2000,3,32,0.10507519109182162,46,160,0.8831959269400875
0.5,0.0,0,22,10,9.090909090909092e-05,1688,0.5339526136027823,0.534,True,1872,1872,2,16,0.12392836584913393,72,144,0.8669399643883069
0.5,0.0,0,23,1,0.005,128,0.675170121069551,0.676,True,19872,2000,6,32,0.02389630421335758,43,280,0.969773921672583
0.5,0.0,0,23,2,0.0016666666666666668,408,0.5806723066228177,0.581,True,17872,2000,4,32,0.02523021557333576,45,200,0.9681502156967956
0.5,0.0,0,23,3,0.0008333333333333334,608,0.5691556686564654,0.57,True,15872,2000,3,32,0.027768723062630916,46,160,0.9650787717599763
0.5,0.0,0,23,4,0.0005,768,0.5597851714212854,0.56,True,13872,2000,3,32,0.03144953369147078,46,160,0.9606684276907955
0.5,0.0,0,23,5,0.0003333333333333333,928,0.5615362775044079,0.562,True,11872,2000,3,32,0.036364310312697413,46,160,0.9548593036725428
0.5,0.0,0,23,6,0.0002380952380952381,1088,0.5569026178293766,0.557,True,9872,2000,3,32,0.04328164483098196,46,160,0.9468377361600653
0.5,0.0,0,23,7,0.00017857142857142857,1248,0.5563510346194942,0.557,True,7872,2000,3,32,0.05347746258993461,46,160,0.9353437458855385
0.5,0.0,0,23,8,0.0001388888888888889,1408,0.5500808376336163,0.551,True,5872,2000,3,32,0.07077973976219852,46,160,0.9167367195603208
0.5,0.0,0,23,9,0.00011111111111111112,1568,0.544928894800266,0.545,True,3872,2000,3,32,0.10517916198264517,46,160,0.8831009962022499
0.5,0.0,0,23,10,9.090909090909092e-05,1728,0.5480882051994569,0.549,True,1872,1872,3,16,0.12727748652462426,69,216,0.8641568993533503
0.5,0.0,0,24,1,0.005,128,0.5932589951979015,0.594,True,19872,2000,4,32,0.022906971971783204,45,200,0.9709825274717332
0.5,0.0,0,24,2,0.0016666666666666668,328,0.5819407893685039,0.582,True,17872,2000,4,32,0.025232923057722526,45,200,0.9681469268388501
0.5,0.0,0,24,3,0.0008333333333333334,528,0.5615127752932061,0.562,True,15872,2000,3,32,0.027695900331028693,46,160,0.9651665439629042
0.5,0.0,0,24,4,0.0005,688,0.5531009031674607,0.554,True,13872,2000,3,32,0.03140307133453294,46,160,0.9607237800468461
0.5,0.0,0,24,5,0.0003333333333333333,848,0.5529529153147916,0.553,True,11872,2000,3,32,0.03628113310632651,46,160,0.9549568580023802
0.5,0.0,0,24,6,0.0002380952380952381,1008,0.5553344023390434,0.556,True,9872,2000,3,32,0.043270832609273335,46,160,0.9468501333841518
0.5,0.0,0,24,7,0.00017857142857142857,1168,0.5405895923616428,0.541,True,7872,2000,3,32,0.05331110365075888,46,160,0.9355281362943748
0.5,0.0,0,24,8,0.0001388888888888889,1328,0.5366390450047162,0.537,True,5872,2000,3,32,0.07061665380103696,46,160,0.9169068265728857
0.5,0.0,0,24,9,0.00011111111111111112,1488,0.5427310690485082,0.543,True,3872,2000,3,32,0.10514115377817533,46,160,0.8831356949024227
0.5,0.0,0,24,10,9.090909090909092e-05,1648,0.5456950086782449,0.546,True,1872,1872,3,16,0.12719426066155892,69,216,0.8642255403978452
0.5,0.0,0,25,1,0.005,128,0.5780143690818282,0.579,True,19872,2000,3,32,0.02258418662252567,46,160,0.971377653906289
0.5,0.0,0,25,2,0.0016666666666666668,288,0.5567167633149757,0.557,True,17872,2000,3,32,0.024778682481432612,46,160,0.9686990929550101
0.5,0.0,0,25,3,0.0008333333333333334,448,0.541797245230847,0.542,True,15872,2000,3,32,0.027582495013324694,46,160,0.9653032696518216
0.5,0.0,0,25,4,0.0005,608,0.5493051750236853,0.55,True,13872,2000,3,32,0.03137737065024285,46,160,0.9607544017416416
0.5,0.0,0,25,5,0.0003333333333333333,768,0.5643658491519858,0.565,True,11872,2000,3,32,0.03639818646051733,46,160,0.9548195795419505
0.5,0.0,0,25,6,0.0002380952380952381,928,0.5683387495825408,0.569,True,9872,2000,3,32,0.04344418364182178,46,160,0.9466514233969845
0.5,0.0,0,25,7,0.00017857142857142857,1088,0.5580443089383165,0.559,True,7872,2000,3,32,0.05350646821797369,46,160,0.9353116070664917
0.5,0.0,0,25,8,0.0001388888888888889,1248,0.5485195513302967,0.549,True,5872,2000,3,32,0.07074983495285156,46,160,0.9167679042892956
0.5,0.0,0,25,9,0.00011111111111111112,1408,0.5423661098008941,0.543,True,3872,2000,3,32,0.10514115377817533,46,160,0.8831356949024227
0.5,0.0,0,25,10,9.090909090909092e-05,1568,0.54493107627809,0.545,True,1872,1872,3,16,0.12716884040988646,69,216,0.8642465111737936
0.5,0.0,0,26,1,0.005,128,0.623423989438409,0.624,True,19872,2000,4,32,0.023087573149618353,45,200,0.9707616224721032
0.5,0.0,0,26,2,0.0016666666666666668,328,0.5819407893685039,0.582,True,17872,2000,4,32,0.025232923057722526,45,200,0.9681469268388501
0.5,0.0,0,26,3,0.0008333333333333334,528,0.5801908903157118,0.581,True,15872,2000,4,32,0.028236098112002686,45,200,0.9645159279177336
0.5,0.0,0,26,4,0.0005,728,0.5600509757730379,0.561,True,13872,2000,3,32,0.03145826717168456,46,160,0.9606580240769158
0.5,0.0,0,26,5,0.0003333333333333333,888,0.5507537758142456,0.551,True,11872,2000,3,32,0.03626609299418618,46,160,0.9549745005765329
0.5,0.0,0,26,6,0.0002380952380952381,1048,0.5552120152117705,0.556,True,9872,2000,3,32,0.043270832609273335,46,160,0.9468501333841518
0.5,0.0,0,26,7,0.00017857142857142857,1208,0.5549068133684676,0.555,True,7872,2000,3,32,0.05345045503933438,46,160,0.9353736736506549
0.5,0.0,0,26,8,0.0001388888888888889,1368,0.5580831484035853,0.559,True,5872,2000,3,32,0.07092514481296865,46,160,0.9165851393291021
0.5,0.0,0,26,9,0.00011111111111111112,1528,0.5597839917143763,0.56,True,3872,2000,3,32,0.1055898376664459,46,160,0.8827264273338375
0.5,0.0,0,26,10,9.090909090909092e-05,1688,0.5504553042711191,0.551,True,1872,1872,3,16,0.12733903506352368,69,216,0.8641061538072534
0.5,0.0,0,27,1,0.005,128,0.539425106304208,0.54,True,19872,2000,3,32,0.022345752809999557,46,160,0.9716697769801519
0.5,0.0,0,27,2,0.0016666666666666668,288,0.5221628114416541,0.523,True,17872,2000,2,32,0.024280476302878325,47,120,0.9693055986709422
0.5,0.0,0,27,3,0.0008333333333333334,408,0.5664466661441055,0.567,True,15872,2000,3,32,0.027739285864600907,46,160,0.9651142495850045
0.5,0.0,0,27,4,0.0005,568,0.5660691160035441,0.567,True,13872,2000,3,32,0.03151709086795159,46,160,0.9605879588241271
0.5,0.0,0,27,5,0.0003333333333333333,728,0.5634683762896271,0.564,True,11872,2000,3,32,0.03638652898733868,46,160,0.9548332489362341
0.5,0.0,0,27,6,0.0002380952380952381,888,0.554499132023025,0.555,True,9872,2000,3,32,0.043260406238567896,46,160,0.9468620886120216
0.5,0.0,0,27,7,0.00017857142857142857,1048,0.5535372466387716,0.554,True,7872,2000,3,32,0.053437679071942135,46,160,0.9353878319900445
0.5,0.0,0,27,8,0.0001388888888888889,1208,0.5566584499690017,0.557,True,5872,2000,3,32,0.0708847148428681,46,160,0.9166272782994858
0.5,0.0,0,27,9,0.00011111111111111112,1368,0.5530470358679604,0.554,True,3872,2000,3,32,0.1053968352717551,46,160,0.8829023815442554
0.5,0.0,0,27,10,9.090909090909092e-05,1528,0.5461340764556357,0.547,True,1872,1872,3,16,0.1272208276404802,69,216,0.8642036262476027
0.5,0.0,0,28,1,0.005,128,0.6083954543200438,0.609,True,19872,2000,4,32,0.02297854193777195,45,200,0.9708949708778352
0.5,0.0,0,28,2,0.0016666666666666668,328,0.5909014449860284,0.591,True,17872,2000,4,32,0.025262174626915837,45,200,0.9681113958944572
0.5,0.0,0,28,3,0.0008333333333333334,528,0.5839148481975236,0.584,True,15872,2000,4,32,0.028245607190037995,45,200,0.9645044850204798
0.5,0.0,0,28,4,0.0005,728,0.5830995169858142,0.584,True,13872,2000,4,32,0.03201001680709658,45,200,0.9600013452884102
0.5,0.0,0,28,5,0.0003333333333333333,928,0.5689979628074713,0.569,True,11872,2000,3,32,0.03644860776327297,46,160,0.9547604621184841
0.5,0.0,0,28,6,0.0002380952380952381,1088,0.5750907777319259,0.576,True,9872,2000,3,32,0.043570433090537805,46,160,0.9465067767404544
0.5,0.0,0,28,7,0.00017857142857142857,1248,0.5627042209450533,0.563,True,7872,2000,3,32,0.05357078448679748,46,160,0.9352403546791808
0.5,0.0,0,28,8,0.0001388888888888889,1408,0.5578342081236689,0.558,True,5872,2000,3,32,0.07090457546990721,46,160,0.9166065773799774
0.5,0.0,0,28,9,0.00011111111111111112,1568,0.5544322426264063,0.555,True,3872,2000,3,32,0.10542616140628085,46,160,0.882875636768029
0.5,0.0,0,28,10,9.090909090909092e-05,1728,0.5503882951286005,0.551,True,1872,1872,3,16,0.12733903506352368,69,216,0.8641061538072534
0.5,0.0,0,29,1,0.005,128,0.623423989438409,0.624,True,19872,2000,4,32,0.023087573149618353,45,200,0.9707616224721032
0.5,0.0,0,29,2,0.0016666666666666668,328,0.5819407893685039,0.582,True,17872,2000,4,32,0.025232923057722526,45,200,0.9681469268388501
0.5,0.0,0,29,3,0.0008333333333333334,528,0.5558903898443825,0.556,True,15872,2000,3,32,0.027652474795001603,46,160,0.9652188936746293
0.5,0.0,0,29,4,0.0005,688,0.566048957829608,0.567,True,13872,2000,3,32,0.03151709086795159,46,160,0.9605879588241271
0.5,0.0,0,29,5,0.0003333333333333333,848,0.5576285370817617,0.558,True,11872,2000,3,32,0.03632407080247861,46,160,0.9549064952927164
0.5,0.0,0,29,6,0.0002380952380952381,1008,0.548443556714026,0.549,True,9872,2000,3,32,0.04320552553034441,46,160,0.946925023447347
0.5,0.0,0,29,7,0.00017857142857142857,1168,0.5575945786430481,0.558,True,7872,2000,3,32,0.05349171077634038,46,160,0.9353279582115583
0.5,0.0,0,29,8,0.0001388888888888889,1328,0.5583363479023601,0.559,True,5872,2000,3,32,0.07092514481296865,46,160,0.9165851393291021
0.5,0.0,0,29,9,0.00011111111111111112,1488,0.5527480803551739,0.553,True,3872,2000,3,32,0.10536859628411346,46,160,0.8829281379359419
0.5,0.0,0,29,10,9.090909090909092e-05,1648,0.5517244118940691,0.552,True,1872,1872,3,16,0.127371710878422,69,216,0.8640792191187775
0.5,0.0,0,30,1,0.005,128,0.675170121069551,0.676,True,19872,2000,6,32,0.02389630421335758,43,280,0.969773921672583
0.5,0.0,0,30,2,0.0016666666666666668,408,0.607063495442391,0.608,True,17872,2000,4,32,0.025347085649028395,45,200,0.9680082754960659
0.5,0.0,0,30,3,0.0008333333333333334,608,0.5885910523800438,0.589,True,15872,2000,4,32,0.02826390262531424,45,200,0.9644824698836938
0.5,0.0,0,30,4,0.0005,808,0.5644073340266256,0.565,True,13872,2000,3,32,0.031496223263771224,46,160,0.9606128128556244
0.5,0.0,0,30,5,0.0003333333333333333,968,0.568319636370568,0.569,True,11872,2000,3,32,0.03644860776327297,46,160,0.9547604621184841
0.5,0.0,0,30,6,0.0002380952380952381,1128,0.5681115768585405,0.569,True,9872,2000,3,32,0.04344418364182178,46,160,0.9466514233969845
0.5,0.0,0,30,7,0.00017857142857142857,1288,0.5630789256905586,0.564,True,7872,2000,3,32,0.05358823281283143,46,160,0.9352210273507352
0.5,0.0,0,30,8,0.0001388888888888889,1448,0.5575895887791793,0.558,True,5872,2000,3,32,0.07090457546990721,46,160,0.9166065773799774
0.5,0.0,0,30,9,0.00011111111111111112,1608,0.5567430903383713,0.557,True,3872,2000,3,32,0.10548815493950033,46,160,0.8828191107457719
0.5,0.0,0,30,10,9.090909090909092e-05,1768,0.555934923726696,0.556,True,1872,1872,3,16,0.12751571824235586,69,216,0.8639605623035786
0.5,0.0,0,31,1,0.005,128,0.6969342762325315,0.697,True,19872,2000,6,32,0.024033382181292858,43,280,0.9696067535367979
0.5,0.0,0,31,2,0.0016666666666666668,408,0.5370357424921558,0.538,True,17872,2000,3,32,0.024698830403679924,46,160,0.9687962401242385
0.5,0.0,0,31,3,0.0008333333333333334,568,0.5455898251009972,0.546,True,15872,2000,3,32,0.027598483934201928,46,160,0.9652839898706822
0.5,0.0,0,31,4,0.0005,728,0.5382376368308677,0.539,True,13872,2000,3,32,0.031325516932479786,46,160,0.960816191685827
0.5,0.0,0,31,5,0.0003333333333333333,888,0.5227252074333413,0.523,True,11872,2000,2,32,0.03566122324551243,47,120,0.9556847417228447
0.5,0.0,0,31,6,0.0002380952380952381,1008,0.526717887101074,0.527,True,9872,2000,2,32,0.0424388545791591,47,120,0.9478053978547533
0.5,0.0,0,31,7,0.00017857142857142857,1128,0.5181099813824489,0.519,True,7872,2000,2,32,0.052388922945348394,47,120,0.9365521663695818
0.5,0.0,0,31,8,0.0001388888888888889,1248,0.5237836786163588,0.524,True,5872,2000,2,32,0.06962670575252967,47,120,0.9179415480879107
0.5,0.0,0,31,9,0.00011111111111111112,1368,0.5202920558198055,0.521,True,3872,2000,2,32,0.10336826810249602,47,120,0.8847602706272728
0.5,0.0,0,31,10,9.090909090909092e-05,1488,0.5172527477838913,0.518,True,1872,1872,2,16,0.12228112339113052,72,144,0.8683244901294966
0.5,0.0,0,32,1,0.005,128,0.6008407231107687,0.601,True,19872,2000,4,32,0.022936392964925677,45,200,0.9709465323518405
0.5,0.0,0,32,2,0.0016666666666666668,328,0.5488562308877353,0.549,True,17872,2000,3,32,0.024737223663154725,46,160,0.9687495282972542
0.5,0.0,0,32,3,0.0008333333333333334,488,0.5535504602736279,0.554,True,15872,2000,3,32,0.027639933111669544,46,160,0.9652340140649404
0.5,0.0,0,32,4,0.0005,648,0.5589959536652789,0.559,True,13872,2000,3,32,0.03144109221059228,46,160,0.9606784837390145
0.5,0.0,0,32,5,0.0003333333333333333,808,0.5491965968088208,0.55,True,11872,2000,3,32,0.03625900475585295,46,160,0.9549828156225251
0.5,0.0,0,32,6,0.0002380952380952381,968,0.5441642413733826,0.545,True,9872,2000,3,32,0.04317571923878506,46,160,0.9469592087858602
0.5,0.0,0,32,7,0.00017857142857142857,1128,0.5472634022723437,0.548,True,7872,2000,3,32,0.05337058595929792,46,160,0.9354621947590751
0.5,0.0,0,32,8,0.0001388888888888889,1288,0.5462640759625264,0.547,True,5872,2000,3,32,0.07072230013949857,46,160,0.9167966205728953
0.5,0.0,0,32,9,0.00011111111111111112,1448,0.5494227309521511,0.55,True,3872,2000,3,32,0.10529017308593312,46,160,0.8829996824471358
0.5,0.0,0,32,10,9.090909090909092e-05,1608,0.541924366041957,0.542,True,1872,1872,3,16,0.127099177726984,69,216,0.8643039929645487
0.5,0.0,0,33,1,0.005,128,0.6605219340798579,0.661,True,19872,2000,5,32,0.023553540114162146,44,240,0.9701922368925227
0.5,0.0,0,33,2,0.0016666666666666668,368,0.6198056804130889,0.62,True,17872,2000,4,32,0.025437523646924504,45,200,0.9678984727878761
0.5,0.0,0,33,3,0.0008333333333333334,568,0.606292596846354,0.607,True,15872,2000,4,32,0.028360851310128096,45,200,0.9643658313556154
0.5,0.0,0,33,4,0.0005,768,0.5893296638252412,0.59,True,13872,2000,4,32,0.03203559924608834,45,200,0.9599709255855164
0.5,0.0,0,33,5,0.0003333333333333333,968,0.5805592919053583,0.581,True,11872,2000,4,32,0.03710730449493064,45,200,0.9539890423498281
0.5,0.0,0,33,6,0.0002380952380952381,1168,0.5742887125367824,0.575,True,9872,2000,3,32,0.04355083418098612,46,160,0.9465292276783023
0.5,0.0,0,33,7,0.00017857142857142857,1328,0.5664022220223337,0.567,True,7872,2000,3,32,0.053644027404814644,46,160,0.9351592319793467
0.5,0.0,0,33,8,0.0001388888888888889,1488,0.5533481170857152,0.554,True,5872,2000,3,32,0.07082926726202585,46,160,0.9166850797211272
0.5,0.0,0,33,9,0.00011111111111111112,1648,0.552310032153687,0.553,True,3872,2000,3,32,0.10536859628411346,46,160,0.8829281379359419
0.5,0.0,0,33,10,9.090909090909092e-05,1808,0.5529931900801929,0.553,True,1872,1872,3,16,0.12740569168654947,69,216,0.8640512130429554
0.5,0.0,0,34,1,0.005,128,0.6605219340798579,0.661,True,19872,2000,5,32,0.023553540114162146,44,240,0.9701922368925227
0.5,0.0,0,34,2,0.0016666666666666668,368,0.606597817186661,0.607,True,17872,2000,4,32,0.02534081069648665,45,200,0.9680158951959372
0.5,0.0,0,34,3,0.0008333333333333334,568,0.5925053941954368,0.593,True,15872,2000,4,32,0.028280962124179552,45,200,0.9644619431040626
0.5,0.0,0,34,4,0.0005,768,0.5803602848126974,0.581,True,13872,2000,4,32,0.031999133589122174,45,200,0.9600142871124971
0.5,0.0,0,34,5,0.0003333333333333333,968,0.566276440174089,0.567,True,11872,2000,3,32,0.036422624065155514,46,160,0.954790926004887
0.5,0.0,0,34,6,0.0002380952380952381,1128,0.5505413872243832,0.551,True,9872,2000,3,32,0.04322240537908817,46,160,0.9469056651519264
