persistence,rho,seed,decision,persistence_upper,certified_persistence,rho_upper_before,gap,probes,collision_trials,collisions,cumulative_tv_bias,p_trials,jointly_covered_so_far,spent
0.98,0.0,20330292,6,0.9870797112373191,0.988,1.0,207,9,36,15,0.3557918320718641,11768,True,12128
0.98,0.0,20330292,7,0.9864028510865637,0.988,0.701727705405323,207,9,45,20,0.4441905620373646,13678,True,14128
0.98,0.0,20330292,8,0.9861926635666605,0.988,0.6806221322595478,207,9,54,24,0.5325892920028653,15588,True,16128
0.98,0.0,20330292,9,0.9851756042904902,0.986,0.6228606088458917,177,10,64,28,0.6309949684380501,17488,True,18128
0.98,0.0,20330292,10,0.9848968249829777,0.986,0.5588388716792003,177,10,74,33,0.729400644873235,19260,True,20000
0.98,0.0,20330293,1,0.9993703412465136,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330293,2,0.9921999424206935,0.994,1.0,416,4,4,3,0.03954032173875217,4088,True,4128
0.98,0.0,20330293,3,0.9881291830061476,0.99,1.0,249,7,11,6,0.10816528840441172,6018,True,6128
0.98,0.0,20330293,4,0.9863805466766304,0.988,1.0,207,9,20,10,0.19656401836991227,7928,True,8128
0.98,0.0,20330293,5,0.9855754499301239,0.986,1.0,177,10,30,15,0.29496969480509766,9828,True,10128
0.98,0.0,20330293,6,0.9849834814333744,0.986,0.9361220442151936,177,10,40,21,0.39337537124028304,11728,True,12128
0.98,0.0,20330293,7,0.9850446372319266,0.986,0.8812652377893837,177,10,50,25,0.49178104767546843,13628,True,14128
0.98,0.0,20330293,8,0.983853968629528,0.984,0.7577786508896158,155,12,62,31,0.608181022907781,15508,True,16128
0.98,0.0,20330293,9,0.983517556567346,0.984,0.6928460790348079,155,12,74,34,0.7245809981400936,17388,True,18128
0.98,0.0,20330293,10,0.9833887370864232,0.984,0.5624423252016066,155,11,85,37,0.8312809754363801,19150,True,20000
0.98,0.0,20330294,1,0.9983186396695305,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330294,2,0.9912671018184251,0.992,1.0,311,6,6,2,0.059664790713621046,4068,True,4128
0.98,0.0,20330294,3,0.9878818488762102,0.988,1.0,207,9,15,7,0.14806352067912165,5978,True,6128
0.98,0.0,20330294,4,0.9874966555963616,0.988,1.0,207,9,24,11,0.23646225064462217,7888,True,8128
0.98,0.0,20330294,5,0.986446025279144,0.988,0.9426904473158104,207,9,33,13,0.3248609806101227,9798,True,10128
0.98,0.0,20330294,6,0.9850234045643869,0.986,0.6879609353164153,177,10,43,18,0.4232666570453081,11698,True,12128
0.98,0.0,20330294,7,0.98493257167567,0.986,0.6439547603401921,177,10,53,22,0.5216723334804934,13598,True,14128
0.98,0.0,20330294,8,0.9849673952633058,0.986,0.5698482609588695,177,10,63,26,0.6200780099156782,15498,True,16128
0.98,0.0,20330294,9,0.9839032692887528,0.984,0.5137048549676935,155,12,75,31,0.7364779851479908,17378,True,18128
0.98,0.0,20330294,10,0.9838876045973195,0.984,0.4666499390043364,155,11,86,35,0.8431779624442773,19140,True,20000
0.98,0.0,20330295,1,0.9999990230334976,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330295,2,0.9940038511984641,0.996,1.0,624,3,3,2,0.029956835732485098,4098,True,4128
0.98,0.0,20330295,3,0.991267039512626,0.992,1.0,311,6,9,6,0.08962162644610615,6038,True,6128
0.98,0.0,20330295,4,0.9880190185998654,0.99,1.0,249,7,16,11,0.1582465931117657,7968,True,8128
0.98,0.0,20330295,5,0.9879239611145783,0.988,1.0,207,9,25,15,0.24664532307726622,9878,True,10128
0.98,0.0,20330295,6,0.9865971065476706,0.988,1.0,207,9,34,22,0.33504405304276674,11788,True,12128
0.98,0.0,20330295,7,0.9854122576363529,0.986,1.0,177,10,44,29,0.43344972947795213,13688,True,14128
0.98,0.0,20330295,8,0.9851304604428099,0.986,1.0,177,10,54,35,0.5318554059131373,15588,True,16128
0.98,0.0,20330295,9,0.9846712365227774,0.986,1.0,177,10,64,41,0.6302610823483221,17488,True,18128
0.98,0.0,20330295,10,0.9845444929233491,0.986,0.9650659377388962,177,10,74,43,0.728666758783507,19260,True,20000
0.98,0.0,20330296,1,0.9993703412465136,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330296,2,0.9921999424206935,0.994,1.0,416,4,4,2,0.03954032173875217,4088,True,4128
0.98,0.0,20330296,3,0.9892428851417574,0.99,1.0,249,7,11,5,0.10816528840441172,6018,True,6128
0.98,0.0,20330296,4,0.9881107843846464,0.99,1.0,249,7,18,12,0.1767902550700713,7948,True,8128
0.98,0.0,20330296,5,0.987790295445049,0.988,1.0,207,9,27,19,0.2651889850355718,9858,True,10128
0.98,0.0,20330296,6,0.9873341325086957,0.988,1.0,207,9,36,25,0.35358771500107233,11768,True,12128
0.98,0.0,20330296,7,0.9869806154232417,0.988,1.0,207,9,45,28,0.44198644496657286,13678,True,14128
0.98,0.0,20330296,8,0.9856883551005642,0.986,1.0,177,10,55,33,0.540392121401758,15578,True,16128
0.98,0.0,20330296,9,0.9850539437374053,0.986,0.9283160530675791,177,10,65,36,0.6387977978369428,17478,True,18128
0.98,0.0,20330296,10,0.9848377783500524,0.986,0.7870629992792457,177,10,75,39,0.7372034742721276,19250,True,20000
0.98,0.0,20330297,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330297,2,0.9890246238269516,0.99,1.0,249,7,7,4,0.06862496666565955,4058,True,4128
0.98,0.0,20330297,3,0.9857572082558741,0.986,1.0,177,10,17,10,0.16703064310084492,5958,True,6128
0.98,0.0,20330297,4,0.9852904179843669,0.986,1.0,177,10,27,16,0.2654363195360303,7858,True,8128
0.98,0.0,20330297,5,0.9851279147884378,0.986,1.0,177,10,37,22,0.3638419959712157,9758,True,10128
0.98,0.0,20330297,6,0.9836553410098567,0.984,1.0,155,12,49,30,0.48024197120352763,11638,True,12128
0.98,0.0,20330297,7,0.9837456368369744,0.984,0.9885858111749204,155,12,61,36,0.5966419464358401,13518,True,14128
0.98,0.0,20330297,8,0.9839144231747396,0.984,0.8778271134120872,155,12,73,44,0.7130419216681527,15398,True,16128
0.98,0.0,20330297,9,0.9835698370239554,0.984,0.8526203543458972,155,12,85,50,0.8294418969004653,17278,True,18128
0.98,0.0,20330297,10,0.9834867858552891,0.984,0.7837307135676144,155,11,96,55,0.9361418741967519,19040,True,20000
0.98,0.0,20330298,1,0.9999990230334976,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330298,2,0.9903165717514752,0.992,1.0,311,6,6,5,0.059664790713621046,4068,True,4128
0.98,0.0,20330298,3,0.9891889682296133,0.99,1.0,249,7,13,9,0.1282897573792806,5998,True,6128
0.98,0.0,20330298,4,0.9883353441352074,0.99,1.0,249,7,20,14,0.19691472404494018,7928,True,8128
0.98,0.0,20330298,5,0.9875525733695683,0.988,1.0,207,9,29,19,0.2853134540104407,9838,True,10128
0.98,0.0,20330298,6,0.9867125394569003,0.988,1.0,207,9,38,23,0.37371218397594125,11748,True,12128
0.98,0.0,20330298,7,0.9867414069372578,0.988,1.0,207,9,47,29,0.46211091394144177,13658,True,14128
0.98,0.0,20330298,8,0.9857935755902778,0.986,1.0,177,10,57,38,0.5605165903766268,15558,True,16128
0.98,0.0,20330298,9,0.9842475971571105,0.986,1.0,177,10,67,41,0.6589222668118117,17458,True,18128
0.98,0.0,20330298,10,0.9840126301042746,0.986,0.8947348981567564,177,10,77,45,0.7573279432469965,19230,True,20000
0.98,0.0,20330299,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330299,2,0.9890246238269516,0.99,1.0,249,7,7,6,0.06862496666565955,4058,True,4128
0.98,0.0,20330299,3,0.9880397558277343,0.99,1.0,249,7,14,8,0.1372499333313191,5988,True,6128
0.98,0.0,20330299,4,0.9860416247816719,0.988,1.0,207,9,23,10,0.22564866329681962,7898,True,8128
0.98,0.0,20330299,5,0.9854147673576055,0.986,0.9135426760864949,177,10,33,13,0.324054339732005,9798,True,10128
0.98,0.0,20330299,6,0.9854549634678123,0.986,0.6879120479904688,177,10,43,19,0.42246001616719037,11698,True,12128
0.98,0.0,20330299,7,0.984712496255221,0.986,0.6904288700667911,177,10,53,24,0.5208656926023756,13598,True,14128
0.98,0.0,20330299,8,0.985094735617889,0.986,0.6452895197936575,177,10,63,28,0.6192713690375604,15498,True,16128
0.98,0.0,20330299,9,0.9843555719675512,0.986,0.5771713108128327,177,10,73,34,0.7176770454727452,17398,True,18128
0.98,0.0,20330299,10,0.9839062848654336,0.984,0.5787747412994477,155,11,84,40,0.8243770227690318,19160,True,20000
0.98,0.0,20330300,1,0.9983186396695305,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330300,2,0.9890246238269516,0.99,1.0,249,7,7,5,0.06862496666565955,4058,True,4128
0.98,0.0,20330300,3,0.9882277222752045,0.99,1.0,249,7,14,9,0.1372499333313191,5988,True,6128
0.98,0.0,20330300,4,0.9877843805434872,0.988,1.0,207,9,23,15,0.22564866329681962,7898,True,8128
0.98,0.0,20330300,5,0.9875046543495898,0.988,1.0,207,9,32,21,0.3140473932623202,9808,True,10128
0.98,0.0,20330300,6,0.987353929901446,0.988,1.0,207,9,41,25,0.4024461232278207,11718,True,12128
0.98,0.0,20330300,7,0.9869244534819712,0.988,1.0,207,9,50,29,0.4908448531933212,13628,True,14128
0.98,0.0,20330300,8,0.9862678340421316,0.988,0.91774120311033,207,9,59,34,0.5792435831588222,15538,True,16128
0.98,0.0,20330300,9,0.9854641596067708,0.986,0.8598683707054098,177,10,69,38,0.677649259594007,17438,True,18128
0.98,0.0,20330300,10,0.984802697735562,0.986,0.7640966963067182,177,10,79,44,0.7760549360291918,19210,True,20000
0.98,0.0,20330301,1,0.9993703412465136,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330301,2,0.9925066128596152,0.994,1.0,416,4,4,0,0.03954032173875217,4088,True,4128
0.98,0.0,20330301,3,0.9907046870597818,0.992,1.0,311,6,10,4,0.09920511245237322,6028,True,6128
0.98,0.0,20330301,4,0.988130815659207,0.99,1.0,249,7,17,8,0.16783007911803277,7958,True,8128
0.98,0.0,20330301,5,0.986255357608282,0.988,1.0,207,9,26,12,0.2562288090835333,9868,True,10128
0.98,0.0,20330301,6,0.9864982694695272,0.988,0.9159739328187368,207,9,35,16,0.3446275390490338,11778,True,12128
0.98,0.0,20330301,7,0.9856176617337378,0.986,0.7927723485381124,177,10,45,22,0.4430332154842192,13678,True,14128
0.98,0.0,20330301,8,0.9848661515772574,0.986,0.7694595835238522,177,10,55,25,0.5414388919194043,15578,True,16128
0.98,0.0,20330301,9,0.9851660004851819,0.986,0.6374450265409481,177,10,65,28,0.6398445683545891,17478,True,18128
0.98,0.0,20330301,10,0.9854912358232988,0.986,0.5409413614490195,177,10,75,35,0.738250244789774,19250,True,20000
0.98,0.0,20330302,1,0.9947865634437878,0.996,1.0,624,3,3,0,0.029956835732485098,2098,True,2128
0.98,0.0,20330302,2,0.9914562431832823,0.992,1.0,311,6,9,2,0.08962162644610615,4038,True,4128
0.98,0.0,20330302,3,0.9866470270071861,0.988,0.9692019421453661,207,9,18,7,0.1780203564116067,5948,True,6128
0.98,0.0,20330302,4,0.9847182372677392,0.986,0.9317124798093488,177,10,28,12,0.27642603284679207,7848,True,8128
0.98,0.0,20330302,5,0.9841518612211861,0.986,0.8203018400502418,177,10,38,18,0.37483170928197745,9748,True,10128
0.98,0.0,20330302,6,0.9841623406742275,0.986,0.7965283606547311,177,10,48,27,0.47323738571716284,11648,True,12128
0.98,0.0,20330302,7,0.9842034161456346,0.986,0.895784679821072,177,10,58,33,0.5716430621523478,13548,True,14128
0.98,0.0,20330302,8,0.9847834800036712,0.986,0.8503861288445129,177,10,68,40,0.6700487385875327,15448,True,16128
0.98,0.0,20330302,9,0.984474420310866,0.986,0.8432307948902258,177,10,78,43,0.7684544150227175,17348,True,18128
0.98,0.0,20330302,10,0.9836049281599386,0.984,0.7322162590178141,155,11,89,49,0.875154392319004,19110,True,20000
0.98,0.0,20330303,1,0.9999990230334976,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330303,2,0.9886976085618275,0.99,1.0,249,7,7,3,0.06862496666565955,4058,True,4128
0.98,0.0,20330303,3,0.9872842798811352,0.988,1.0,207,9,16,6,0.15702369663116014,5968,True,6128
0.98,0.0,20330303,4,0.9862647103999511,0.988,0.9602787879666921,207,9,25,11,0.24542242659666066,7878,True,8128
0.98,0.0,20330303,5,0.9860089116636708,0.988,0.8889272518542131,207,9,34,16,0.3338211565621612,9788,True,10128
0.98,0.0,20330303,6,0.9861289460429632,0.988,0.8301852884415857,207,9,43,21,0.42221988652766174,11698,True,12128
0.98,0.0,20330303,7,0.9856643932083635,0.986,0.7834409570603014,177,10,53,26,0.520625562962847,13598,True,14128
0.98,0.0,20330303,8,0.9856668032744627,0.986,0.7207521564110337,177,10,63,31,0.6190312393980318,15498,True,16128
0.98,0.0,20330303,9,0.9855948850221619,0.986,0.6724017828877682,177,10,73,33,0.7174369158332167,17398,True,18128
0.98,0.0,20330303,10,0.9853735045478211,0.986,0.5513709021312414,177,10,83,37,0.8158425922684015,19170,True,20000
0.98,0.0,20330304,1,0.9993703412465136,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330304,2,0.9883690777032204,0.99,1.0,249,7,7,1,0.06862496666565955,4058,True,4128
0.98,0.0,20330304,3,0.9876627274188698,0.988,0.9690382533956878,207,9,16,6,0.15702369663116014,5968,True,6128
0.98,0.0,20330304,4,0.986804210732535,0.988,0.9602787879666921,207,9,25,11,0.24542242659666066,7878,True,8128
0.98,0.0,20330304,5,0.9862188978439137,0.988,0.8889272518542131,207,9,34,16,0.3338211565621612,9788,True,10128
0.98,0.0,20330304,6,0.9849214034583211,0.986,0.8301852884415857,177,10,44,21,0.4322268329973466,11688,True,12128
0.98,0.0,20330304,7,0.9841844139963636,0.986,0.7535974071989704,177,10,54,26,0.5306325094325318,13588,True,14128
0.98,0.0,20330304,8,0.984190043892019,0.986,0.6968622094914347,177,10,64,33,0.6290381858677166,15488,True,16128
0.98,0.0,20330304,9,0.9840626044366105,0.986,0.7150277222238772,177,10,74,41,0.7274438623029015,17388,True,18128
0.98,0.0,20330304,10,0.984606776483177,0.986,0.7517088890978989,177,10,84,44,0.8258495387380863,19160,True,20000
0.98,0.0,20330305,1,0.9993703412465136,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330305,2,0.9886976085618275,0.99,1.0,249,7,7,2,0.06862496666565955,4058,True,4128
0.98,0.0,20330305,3,0.9861408835722689,0.988,1.0,207,9,16,7,0.15702369663116014,5968,True,6128
0.98,0.0,20330305,4,0.9857230444531322,0.986,1.0,177,10,26,14,0.2554293730663455,7868,True,8128
0.98,0.0,20330305,5,0.9841926599795117,0.986,1.0,177,10,36,19,0.3538350495015309,9768,True,10128
0.98,0.0,20330305,6,0.9831480772284504,0.984,0.9238412174847492,155,12,48,24,0.4702350247338428,11648,True,12128
0.98,0.0,20330305,7,0.9833151731574103,0.984,0.7706595814467672,155,12,60,33,0.5866349999661552,13528,True,14128
0.98,0.0,20330305,8,0.9833470506699122,0.984,0.8023113330774088,155,12,72,41,0.7030349751984678,15408,True,16128
0.98,0.0,20330305,9,0.9832385224255868,0.984,0.7897599011395107,155,12,84,47,0.8194349504307804,17288,True,18128
0.98,0.0,20330305,10,0.982830959491104,0.984,0.7293131669690911,155,11,95,53,0.926134927727067,19050,True,20000
0.98,0.0,20330306,1,0.9993703412465136,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330306,2,0.9903165717514752,0.992,1.0,311,6,6,4,0.059664790713621046,4068,True,4128
0.98,0.0,20330306,3,0.9856010419627006,0.986,1.0,177,10,16,9,0.15807046714880643,5968,True,6128
0.98,0.0,20330306,4,0.9855873010969223,0.986,1.0,177,10,26,15,0.2564761435839918,7868,True,8128
0.98,0.0,20330306,5,0.9858856603576389,0.986,1.0,177,10,36,21,0.3548818200191772,9768,True,10128
0.98,0.0,20330306,6,0.9854097701325422,0.986,1.0,177,10,46,23,0.45328749645436256,11668,True,12128
0.98,0.0,20330306,7,0.9853339842143951,0.986,0.7845127721962719,177,10,56,25,0.5516931728895477,13568,True,14128
0.98,0.0,20330306,8,0.9850614541349481,0.986,0.615785720151492,177,10,66,29,0.6500988493247325,15468,True,16128
0.98,0.0,20330306,9,0.9844381165991294,0.986,0.5538925801505961,177,10,76,35,0.7485045257599173,17368,True,18128
0.98,0.0,20330306,10,0.9847915672584915,0.986,0.5575646086036363,177,10,86,39,0.8469102021951022,19140,True,20000
0.98,0.0,20330307,1,0.9983186396695305,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330307,2,0.989350077505859,0.99,1.0,249,7,7,2,0.06862496666565955,4058,True,4128
0.98,0.0,20330307,3,0.986523314394089,0.988,1.0,207,9,16,6,0.15702369663116014,5968,True,6128
0.98,0.0,20330307,4,0.9858586585440283,0.986,0.9602787879666921,177,10,26,11,0.2554293730663455,7868,True,8128
0.98,0.0,20330307,5,0.9850412758875815,0.986,0.8389893608174146,177,10,36,15,0.3538350495015309,9768,True,10128
0.98,0.0,20330307,6,0.9854962249338934,0.986,0.7016189952625269,177,10,46,20,0.45224072593671627,11668,True,12128
0.98,0.0,20330307,7,0.9855538927546066,0.986,0.6540324778259397,177,10,56,28,0.5506464023719013,13568,True,14128
0.98,0.0,20330307,8,0.9842305564429339,0.986,0.7228911926330044,177,10,66,31,0.6490520788070862,15468,True,16128
0.98,0.0,20330307,9,0.9843815415455144,0.986,0.6144669204379403,177,10,76,40,0.747457755242271,17368,True,18128
0.98,0.0,20330307,10,0.9842845785477201,0.986,0.6891160093794877,177,10,86,46,0.8458634316774558,19140,True,20000
0.98,0.0,20330308,1,0.9983186396695305,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330308,2,0.9873748186301319,0.988,1.0,207,9,9,4,0.08839872996550063,4038,True,4128
0.98,0.0,20330308,3,0.9872201202685136,0.988,1.0,207,9,18,5,0.1767974599310012,5948,True,6128
0.98,0.0,20330308,4,0.9870289809735739,0.988,0.7093543802003928,207,9,27,10,0.26519618989650173,7858,True,8128
0.98,0.0,20330308,5,0.9869178658096103,0.988,0.718302838086734,207,9,36,15,0.35359491986200225,9768,True,10128
0.98,0.0,20330308,6,0.9861863178041839,0.988,0.7016056547269975,207,9,45,19,0.4419936498275028,11678,True,12128
0.98,0.0,20330308,7,0.9846860381182907,0.986,0.6360800472724428,177,10,55,23,0.5403993262626879,13578,True,14128
0.98,0.0,20330308,8,0.9840502408741525,0.986,0.5646799514261585,177,10,65,29,0.6388050026978728,15478,True,16128
0.98,0.0,20330308,9,0.9837689280947288,0.984,0.571678605582659,155,12,77,33,0.7552049779301854,17358,True,18128
0.98,0.0,20330308,10,0.9840214187439391,0.986,0.4901085062003103,177,10,87,38,0.8536106543653702,19130,True,20000
0.98,0.0,20330309,1,0.9999990230334976,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330309,2,0.9915801083479314,0.992,1.0,311,6,6,2,0.059664790713621046,4068,True,4128
0.98,0.0,20330309,3,0.9875050464160788,0.988,1.0,207,9,15,6,0.14806352067912165,5978,True,6128
0.98,0.0,20330309,4,0.9870950723061462,0.988,1.0,207,9,24,14,0.23646225064462217,7888,True,8128
0.98,0.0,20330309,5,0.9866551556256788,0.988,1.0,207,9,33,20,0.3248609806101227,9798,True,10128
0.98,0.0,20330309,6,0.9859714527263717,0.986,1.0,177,10,43,25,0.4232666570453081,11698,True,12128
0.98,0.0,20330309,7,0.9850058768978636,0.986,0.9695361556890292,177,10,53,30,0.5216723334804934,13598,True,14128
0.98,0.0,20330309,8,0.9845211102044074,0.986,0.8717350534116997,177,10,63,34,0.6200780099156782,15498,True,16128
0.98,0.0,20330309,9,0.9848070175275061,0.986,0.7676731089359474,177,10,73,41,0.718483686350863,17398,True,18128
0.98,0.0,20330309,10,0.9844638517660642,0.986,0.7705776629673415,177,10,83,46,0.8168893627860478,19170,True,20000
0.98,0.0,20330310,1,0.9999990230334976,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330310,2,0.9890246238269516,0.99,1.0,249,7,7,4,0.06862496666565955,4058,True,4128
0.98,0.0,20330310,3,0.9867140506717043,0.988,1.0,207,9,16,7,0.15702369663116014,5968,True,6128
0.98,0.0,20330310,4,0.9849066948185095,0.986,1.0,177,10,26,11,0.2554293730663455,7868,True,8128
0.98,0.0,20330310,5,0.9842989586568898,0.986,0.8389893608174146,177,10,36,12,0.3538350495015309,9768,True,10128
0.98,0.0,20330310,6,0.98454296791518,0.986,0.5349523285958604,177,10,46,17,0.45224072593671627,11668,True,12128
0.98,0.0,20330310,7,0.9839356012496496,0.984,0.5235976952172441,155,12,58,23,0.5686407011690287,13548,True,14128
0.98,0.0,20330310,8,0.983821949192591,0.984,0.5054550129485365,155,12,70,30,0.6850406764013413,15428,True,16128
0.98,0.0,20330310,9,0.9835451677799019,0.984,0.5157550879177693,155,12,82,36,0.8014406516336539,17308,True,18128
0.98,0.0,20330310,10,0.983311304084511,0.984,0.4945284371821441,155,11,93,41,0.9081406289299404,19070,True,20000
0.98,0.0,20330311,1,0.9999990230334976,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330311,2,0.9921999424206935,0.994,1.0,416,4,4,1,0.03954032173875217,4088,True,4128
0.98,0.0,20330311,3,0.9864343896430037,0.988,1.0,207,9,13,5,0.1279390517042528,5998,True,6128
0.98,0.0,20330311,4,0.9859304483856506,0.986,1.0,177,10,23,11,0.22634472813943818,7898,True,8128
0.98,0.0,20330311,5,0.9862542544069695,0.988,1.0,207,9,32,15,0.3147434581049387,9808,True,10128
0.98,0.0,20330311,6,0.9845201885306452,0.986,0.8490616455615374,177,10,42,18,0.4131491345401241,11708,True,12128
0.98,0.0,20330311,7,0.9850188192273444,0.986,0.6717816413238287,177,10,52,22,0.5115548109753094,13608,True,14128
0.98,0.0,20330311,8,0.984978550560508,0.986,0.5916841000632274,177,10,62,25,0.6099604874104942,15508,True,16128
0.98,0.0,20330311,9,0.9846478244737473,0.986,0.4993550940187663,177,10,72,28,0.7083661638456791,17408,True,18128
0.98,0.0,20330311,10,0.9844728532968468,0.986,0.42879687860193316,177,10,82,32,0.8067718402808639,19180,True,20000
0.98,0.0,20330312,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330312,2,0.9909521325637862,0.992,1.0,311,6,6,5,0.059664790713621046,4068,True,4128
0.98,0.0,20330312,3,0.9897431739142293,0.99,1.0,249,7,13,9,0.1282897573792806,5998,True,6128
0.98,0.0,20330312,4,0.9882030118259231,0.99,1.0,249,7,20,11,0.19691472404494018,7928,True,8128
0.98,0.0,20330312,5,0.9882738717365469,0.99,1.0,249,7,27,16,0.2655396907105997,9858,True,10128
0.98,0.0,20330312,6,0.9878416454363501,0.988,1.0,207,9,36,21,0.3539384206761002,11768,True,12128
0.98,0.0,20330312,7,0.9876281713012995,0.988,1.0,207,9,45,24,0.44233715064160073,13678,True,14128
0.98,0.0,20330312,8,0.9870092829647223,0.988,0.8583175361975139,207,9,54,31,0.5307358806071014,15588,True,16128
0.98,0.0,20330312,9,0.9871256393910033,0.988,0.882051223238641,207,9,63,35,0.6191346105726024,17498,True,18128
0.98,0.0,20330312,10,0.986258731351308,0.988,0.7993891914964848,207,8,71,39,0.6977112594308256,19290,True,20000
0.98,0.0,20330313,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330313,2,0.9886976085618275,0.99,1.0,249,7,7,4,0.06862496666565955,4058,True,4128
0.98,0.0,20330313,3,0.9876627274188698,0.988,1.0,207,9,16,7,0.15702369663116014,5968,True,6128
0.98,0.0,20330313,4,0.9861294930287587,0.988,1.0,207,9,25,9,0.24542242659666066,7878,True,8128
0.98,0.0,20330313,5,0.9848490119561328,0.986,0.7289272518542129,177,10,35,13,0.343828103031846,9778,True,10128
0.98,0.0,20330313,6,0.9848191518494989,0.986,0.621298095051416,177,10,45,18,0.4422337794670314,11678,True,12128
0.98,0.0,20330313,7,0.9840970113851295,0.986,0.591646275256422,177,10,55,21,0.5406394559022165,13578,True,14128
0.98,0.0,20330313,8,0.9836656805909123,0.984,0.4919614106857777,155,12,67,28,0.6570394311345291,15458,True,16128
0.98,0.0,20330313,9,0.9835205824680231,0.984,0.5066189926141509,155,12,79,36,0.7734394063668417,17338,True,18128
0.98,0.0,20330313,10,0.9832383723545024,0.984,0.5375805105780875,155,11,90,42,0.8801393836631283,19100,True,20000
0.98,0.0,20330314,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330314,2,0.9899961038726326,0.99,1.0,249,7,7,2,0.06862496666565955,4058,True,4128
0.98,0.0,20330314,3,0.9891618081197624,0.99,1.0,249,7,14,5,0.1372499333313191,5988,True,6128
0.98,0.0,20330314,4,0.9876511959430356,0.988,0.9916761771455964,207,9,23,11,0.22564866329681962,7898,True,8128
0.98,0.0,20330314,5,0.9875046543495898,0.988,1.0,207,9,32,17,0.3140473932623202,9808,True,10128
0.98,0.0,20330314,6,0.9864146923767552,0.988,0.9740181415088738,207,9,41,24,0.4024461232278207,11718,True,12128
0.98,0.0,20330314,7,0.9860533493510144,0.988,0.9935022440283483,207,9,50,26,0.4908448531933212,13628,True,14128
0.98,0.0,20330314,8,0.986078298852445,0.988,0.7977412031103301,207,9,59,30,0.5792435831588222,15538,True,16128
0.98,0.0,20330314,9,0.9859122694096893,0.986,0.7242751503664266,177,10,69,34,0.677649259594007,17438,True,18128
0.98,0.0,20330314,10,0.9858095602642227,0.986,0.6481546673212111,177,10,79,37,0.7760549360291918,19210,True,20000
0.98,0.0,20330315,1,0.9999990230334976,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330315,2,0.9931130280497213,0.994,1.0,416,4,4,2,0.03954032173875217,4088,True,4128
0.98,0.0,20330315,3,0.987942250726445,0.988,1.0,207,9,13,7,0.1279390517042528,5998,True,6128
0.98,0.0,20330315,4,0.9861999127704979,0.988,1.0,207,9,22,12,0.21633778166975332,7908,True,8128
0.98,0.0,20330315,5,0.9860626834102253,0.988,1.0,207,9,31,17,0.30473651163525384,9818,True,10128
0.98,0.0,20330315,6,0.9860003655818392,0.988,1.0,207,9,40,21,0.39313524160075436,11728,True,12128
0.98,0.0,20330315,7,0.9854098124085098,0.986,0.8812532313074073,177,10,50,25,0.49154091803593974,13628,True,14128
0.98,0.0,20330315,8,0.9853817544875847,0.986,0.7577690457040347,177,10,60,30,0.5899465944711246,15528,True,16128
0.98,0.0,20330315,9,0.9851177948346947,0.986,0.7024217195609075,177,10,70,36,0.6883522709063095,17428,True,18128
0.98,0.0,20330315,10,0.9844402759355799,0.986,0.6872782763321967,177,10,80,42,0.7867579473414943,19200,True,20000
0.98,0.0,20330316,1,0.9998916376850624,1.0,1.0,100001,0,0,0,0.0,2128,True,2128
0.98,0.0,20330316,2,0.9903165717514752,0.992,1.0,311,6,6,1,0.059664790713621046,4068,True,4128
0.98,0.0,20330316,3,0.9867473125382056,0.988,1.0,207,9,15,3,0.14806352067912165,5978,True,6128
0.98,0.0,20330316,4,0.9849323162395103,0.986,0.6424229043381204,177,10,25,8,0.24646919711430704,7878,True,8128
0.98,0.0,20330316,5,0.9847431658227812,0.986,0.6490109934956245,177,10,35,11,0.3448748735494924,9778,True,10128
