scenario_id,base_id,task,message_overhead,reference_updates,message_budget,environment_budget,delay,rho,schedule_name,schedule_kind,full_updates,post_probe_updates,full_message_used,post_probe_message_used,full_environment_used,post_probe_environment_used,post_probe_message_budget,post_probe_environment_budget,full_mean_q,post_probe_mean_q,step_size,spectral_radius,probe_burn_in,full_intercept,full_slope,post_probe_intercept,post_probe_slope,full_risk,post_probe_risk
frozenlake8x8-H8-N192-D0-R1,frozenlake8x8-H8-N192-D0,frozenlake8x8,8,192,2304,1000000,0,1.0,q16-to-q1-f0.25,two_stage,181,173,2304,2202,181,173,2208,999516,4.7292817679558015,4.728323699421965,0.050386619799920554,0.9965152597837487,121,0.01052196597105353,0.0005881749381259512,0.010824496680371897,0.0005980203905551275,0.011110140909179481,0.011422517070927025
frozenlake8x8-H8-N192-D0-R0,frozenlake8x8-H8-N192-D0,frozenlake8x8,8,192,2304,1000000,0,0.0,q16-to-q1-f0.5,two_stage,139,133,2286,2187,139,133,2208,999516,8.446043165467627,8.443609022556391,0.050386619799920554,0.9965152597837487,121,0.010939119517716568,0.001974169400453184,0.01121851125967616,0.00198848558929969,0.010939119517716568,0.01121851125967616
frozenlake8x8-H8-N192-D0-R0.1,frozenlake8x8-H8-N192-D0,frozenlake8x8,8,192,2304,1000000,0,0.1,q16-to-q1-f0.5,two_stage,139,133,2286,2187,139,133,2208,999516,8.446043165467627,8.443609022556391,0.050386619799920554,0.9965152597837487,121,0.010939119517716568,0.001974169400453184,0.01121851125967616,0.00198848558929969,0.011136536457761886,0.01141735981860613
frozenlake8x8-H8-N192-D0-R0.3,frozenlake8x8-H8-N192-D0,frozenlake8x8,8,192,2304,1000000,0,0.3,q16-to-q1-f0.5,two_stage,139,133,2286,2187,139,133,2208,999516,8.446043165467627,8.443609022556391,0.050386619799920554,0.9965152597837487,121,0.010939119517716568,0.001974169400453184,0.01121851125967616,0.00198848558929969,0.011531370337852523,0.011815056936466067
frozenlake8x8-H8-N192-D0-R0.5,frozenlake8x8-H8-N192-D0,frozenlake8x8,8,192,2304,1000000,0,0.5,q16-to-q1-f0.5,two_stage,139,133,2286,2187,139,133,2208,999516,8.446043165467627,8.443609022556391,0.050386619799920554,0.9965152597837487,121,0.010939119517716568,0.001974169400453184,0.01121851125967616,0.00198848558929969,0.01192620421794316,0.012212754054326005
frozenlake8x8-H8-N192-D0-R0.7,frozenlake8x8-H8-N192-D0,frozenlake8x8,8,192,2304,1000000,0,0.7,q16-to-q1-f0.5,two_stage,139,133,2286,2187,139,133,2208,999516,8.446043165467627,8.443609022556391,0.050386619799920554,0.9965152597837487,121,0.010939119517716568,0.001974169400453184,0.01121851125967616,0.00198848558929969,0.012321038098033798,0.012610451172185943
frozenlake8x8-H8-N192-D0-R0.9,frozenlake8x8-H8-N192-D0,frozenlake8x8,8,192,2304,1000000,0,0.9,q16-to-q1-f0.5,two_stage,139,133,2286,2187,139,133,2208,999516,8.446043165467627,8.443609022556391,0.050386619799920554,0.9965152597837487,121,0.010939119517716568,0.001974169400453184,0.01121851125967616,0.00198848558929969,0.012715871978124434,0.01300814829004588
frozenlake8x8-H8-N192-D0-R1,frozenlake8x8-H8-N192-D0,frozenlake8x8,8,192,2304,1000000,0,1.0,q16-to-q1-f0.5,two_stage,139,133,2286,2187,139,133,2208,999516,8.446043165467627,8.443609022556391,0.050386619799920554,0.9965152597837487,121,0.010939119517716568,0.001974169400453184,0.01121851125967616,0.00198848558929969,0.012913288918169752,0.01320699684897585
frozenlake8x8-H8-N192-D0-R0,frozenlake8x8-H8-N192-D0,frozenlake8x8,8,192,2304,1000000,0,0.0,q16-to-q1-f0.75,two_stage,114,109,2301,2196,114,109,2208,999516,12.18421052631579,12.146788990825687,0.050386619799920554,0.9965152597837487,121,0.010591452968989109,0.0036126460194009493,0.010899618222211242,0.003589560438974828,0.010591452968989109,0.010899618222211242
frozenlake8x8-H8-N192-D0-R0.1,frozenlake8x8-H8-N192-D0,frozenlake8x8,8,192,2304,1000000,0,0.1,q16-to-q1-f0.75,two_stage,114,109,2301,2196,114,109,2208,999516,12.18421052631579,12.146788990825687,0.050386619799920554,0.9965152597837487,121,0.010591452968989109,0.0036126460194009493,0.010899618222211242,0.003589560438974828,0.010952717570929204,0.011258574266108726
frozenlake8x8-H8-N192-D0-R0.3,frozenlake8x8-H8-N192-D0,frozenlake8x8,8,192,2304,1000000,0,0.3,q16-to-q1-f0.75,two_stage,114,109,2301,2196,114,109,2208,999516,12.18421052631579,12.146788990825687,0.050386619799920554,0.9965152597837487,121,0.010591452968989109,0.0036126460194009493,0.010899618222211242,0.003589560438974828,0.011675246774809394,0.01197648635390369
frozenlake8x8-H8-N192-D0-R0.5,frozenlake8x8-H8-N192-D0,frozenlake8x8,8,192,2304,1000000,0,0.5,q16-to-q1-f0.75,two_stage,114,109,2301,2196,114,109,2208,999516,12.18421052631579,12.146788990825687,0.050386619799920554,0.9965152597837487,121,0.010591452968989109,0.0036126460194009493,0.010899618222211242,0.003589560438974828,0.012397775978689584,0.012694398441698656
frozenlake8x8-H8-N192-D0-R0.7,frozenlake8x8-H8-N192-D0,frozenlake8x8,8,192,2304,1000000,0,0.7,q16-to-q1-f0.75,two_stage,114,109,2301,2196,114,109,2208,999516,12.18421052631579,12.146788990825687,0.050386619799920554,0.9965152597837487,121,0.010591452968989109,0.0036126460194009493,0.010899618222211242,0.003589560438974828,0.013120305182569774,0.013412310529493623
frozenlake8x8-H8-N192-D0-R0.9,frozenlake8x8-H8-N192-D0,frozenlake8x8,8,192,2304,1000000,0,0.9,q16-to-q1-f0.75,two_stage,114,109,2301,2196,114,109,2208,999516,12.18421052631579,12.146788990825687,0.050386619799920554,0.9965152597837487,121,0.010591452968989109,0.0036126460194009493,0.010899618222211242,0.003589560438974828,0.013842834386449964,0.014130222617288588
frozenlake8x8-H8-N192-D0-R1,frozenlake8x8-H8-N192-D0,frozenlake8x8,8,192,2304,1000000,0,1.0,q16-to-q1-f0.75,two_stage,114,109,2301,2196,114,109,2208,999516,12.18421052631579,12.146788990825687,0.050386619799920554,0.9965152597837487,121,0.010591452968989109,0.0036126460194009493,0.010899618222211242,0.003589560438974828,0.014204098988390059,0.01448917866118607
frozenlake8x8-H8-N192-D4-R0,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.0,fixed-q1,fixed,256,245,2304,2205,260,249,2208,999512,1.0,1.0,0.050386619799920554,0.9964655548707235,121,0.00881822079026361,0.0,0.009117110751842539,0.0,0.00881822079026361,0.009117110751842539
frozenlake8x8-H8-N192-D4-R0.1,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.1,fixed-q1,fixed,256,245,2304,2205,260,249,2208,999512,1.0,1.0,0.050386619799920554,0.9964655548707235,121,0.00881822079026361,0.0,0.009117110751842539,0.0,0.00881822079026361,0.009117110751842539
frozenlake8x8-H8-N192-D4-R0.3,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.3,fixed-q1,fixed,256,245,2304,2205,260,249,2208,999512,1.0,1.0,0.050386619799920554,0.9964655548707235,121,0.00881822079026361,0.0,0.009117110751842539,0.0,0.00881822079026361,0.009117110751842539
frozenlake8x8-H8-N192-D4-R0.5,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.5,fixed-q1,fixed,256,245,2304,2205,260,249,2208,999512,1.0,1.0,0.050386619799920554,0.9964655548707235,121,0.00881822079026361,0.0,0.009117110751842539,0.0,0.00881822079026361,0.009117110751842539
frozenlake8x8-H8-N192-D4-R0.7,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.7,fixed-q1,fixed,256,245,2304,2205,260,249,2208,999512,1.0,1.0,0.050386619799920554,0.9964655548707235,121,0.00881822079026361,0.0,0.009117110751842539,0.0,0.00881822079026361,0.009117110751842539
frozenlake8x8-H8-N192-D4-R0.9,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.9,fixed-q1,fixed,256,245,2304,2205,260,249,2208,999512,1.0,1.0,0.050386619799920554,0.9964655548707235,121,0.00881822079026361,0.0,0.009117110751842539,0.0,0.00881822079026361,0.009117110751842539
frozenlake8x8-H8-N192-D4-R1,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,1.0,fixed-q1,fixed,256,245,2304,2205,260,249,2208,999512,1.0,1.0,0.050386619799920554,0.9964655548707235,121,0.00881822079026361,0.0,0.009117110751842539,0.0,0.00881822079026361,0.009117110751842539
frozenlake8x8-H8-N192-D4-R0,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.0,fixed-q4,fixed,192,184,2304,2208,196,188,2208,999512,4.0,4.0,0.050386619799920554,0.9964655548707235,121,0.007471635544764289,0.003351138800689781,0.007758240778309488,0.003365974988629421,0.007471635544764289,0.007758240778309488
frozenlake8x8-H8-N192-D4-R0.1,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.1,fixed-q4,fixed,192,184,2304,2208,196,188,2208,999512,4.0,4.0,0.050386619799920554,0.9964655548707235,121,0.007471635544764289,0.003351138800689781,0.007758240778309488,0.003365974988629421,0.0078067494248332675,0.00809483827717243
frozenlake8x8-H8-N192-D4-R0.3,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.3,fixed-q4,fixed,192,184,2304,2208,196,188,2208,999512,4.0,4.0,0.050386619799920554,0.9964655548707235,121,0.007471635544764289,0.003351138800689781,0.007758240778309488,0.003365974988629421,0.008476977184971222,0.008768033274898314
frozenlake8x8-H8-N192-D4-R0.5,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.5,fixed-q4,fixed,192,184,2304,2208,196,188,2208,999512,4.0,4.0,0.050386619799920554,0.9964655548707235,121,0.007471635544764289,0.003351138800689781,0.007758240778309488,0.003365974988629421,0.00914720494510918,0.009441228272624199
frozenlake8x8-H8-N192-D4-R0.7,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.7,fixed-q4,fixed,192,184,2304,2208,196,188,2208,999512,4.0,4.0,0.050386619799920554,0.9964655548707235,121,0.007471635544764289,0.003351138800689781,0.007758240778309488,0.003365974988629421,0.009817432705247136,0.010114423270350082
frozenlake8x8-H8-N192-D4-R0.9,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.9,fixed-q4,fixed,192,184,2304,2208,196,188,2208,999512,4.0,4.0,0.050386619799920554,0.9964655548707235,121,0.007471635544764289,0.003351138800689781,0.007758240778309488,0.003365974988629421,0.010487660465385093,0.010787618268075966
frozenlake8x8-H8-N192-D4-R1,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,1.0,fixed-q4,fixed,192,184,2304,2208,196,188,2208,999512,4.0,4.0,0.050386619799920554,0.9964655548707235,121,0.007471635544764289,0.003351138800689781,0.007758240778309488,0.003365974988629421,0.01082277434545407,0.011124215766938908
frozenlake8x8-H8-N192-D4-R0,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.0,fixed-q16,fixed,96,92,2304,2208,100,96,2208,999512,16.0,16.0,0.050386619799920554,0.9964655548707235,121,0.011243512500028982,0.004270078452458383,0.011513479551503341,0.004259242028052416,0.011243512500028982,0.011513479551503341
frozenlake8x8-H8-N192-D4-R0.1,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.1,fixed-q16,fixed,96,92,2304,2208,100,96,2208,999512,16.0,16.0,0.050386619799920554,0.9964655548707235,121,0.011243512500028982,0.004270078452458383,0.011513479551503341,0.004259242028052416,0.011670520345274821,0.011939403754308582
frozenlake8x8-H8-N192-D4-R0.3,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.3,fixed-q16,fixed,96,92,2304,2208,100,96,2208,999512,16.0,16.0,0.050386619799920554,0.9964655548707235,121,0.011243512500028982,0.004270078452458383,0.011513479551503341,0.004259242028052416,0.012524536035766497,0.012791252159919067
frozenlake8x8-H8-N192-D4-R0.5,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.5,fixed-q16,fixed,96,92,2304,2208,100,96,2208,999512,16.0,16.0,0.050386619799920554,0.9964655548707235,121,0.011243512500028982,0.004270078452458383,0.011513479551503341,0.004259242028052416,0.013378551726258174,0.013643100565529549
frozenlake8x8-H8-N192-D4-R0.7,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.7,fixed-q16,fixed,96,92,2304,2208,100,96,2208,999512,16.0,16.0,0.050386619799920554,0.9964655548707235,121,0.011243512500028982,0.004270078452458383,0.011513479551503341,0.004259242028052416,0.014232567416749851,0.014494948971140034
frozenlake8x8-H8-N192-D4-R0.9,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.9,fixed-q16,fixed,96,92,2304,2208,100,96,2208,999512,16.0,16.0,0.050386619799920554,0.9964655548707235,121,0.011243512500028982,0.004270078452458383,0.011513479551503341,0.004259242028052416,0.015086583107241527,0.015346797376750515
frozenlake8x8-H8-N192-D4-R1,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,1.0,fixed-q16,fixed,96,92,2304,2208,100,96,2208,999512,16.0,16.0,0.050386619799920554,0.9964655548707235,121,0.011243512500028982,0.004270078452458383,0.011513479551503341,0.004259242028052416,0.015513590952487366,0.015772721579555758
frozenlake8x8-H8-N192-D4-R0,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.0,q1-to-q16-f0.25,two_stage,113,108,2292,2187,117,112,2208,999512,12.283185840707965,12.25,0.050386619799920554,0.9964655548707235,121,0.01092136538171675,0.0035602977386955006,0.011212906707157251,0.0035607106153832725,0.01092136538171675,0.011212906707157251
frozenlake8x8-H8-N192-D4-R0.1,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.1,q1-to-q16-f0.25,two_stage,113,108,2292,2187,117,112,2208,999512,12.283185840707965,12.25,0.050386619799920554,0.9964655548707235,121,0.01092136538171675,0.0035602977386955006,0.011212906707157251,0.0035607106153832725,0.011277395155586302,0.011568977768695579
frozenlake8x8-H8-N192-D4-R0.3,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.3,q1-to-q16-f0.25,two_stage,113,108,2292,2187,117,112,2208,999512,12.283185840707965,12.25,0.050386619799920554,0.9964655548707235,121,0.01092136538171675,0.0035602977386955006,0.011212906707157251,0.0035607106153832725,0.011989454703325401,0.012281119891772233
frozenlake8x8-H8-N192-D4-R0.5,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.5,q1-to-q16-f0.25,two_stage,113,108,2292,2187,117,112,2208,999512,12.283185840707965,12.25,0.050386619799920554,0.9964655548707235,121,0.01092136538171675,0.0035602977386955006,0.011212906707157251,0.0035607106153832725,0.012701514251064501,0.012993262014848888
frozenlake8x8-H8-N192-D4-R0.7,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.7,q1-to-q16-f0.25,two_stage,113,108,2292,2187,117,112,2208,999512,12.283185840707965,12.25,0.050386619799920554,0.9964655548707235,121,0.01092136538171675,0.0035602977386955006,0.011212906707157251,0.0035607106153832725,0.013413573798803601,0.013705404137925542
frozenlake8x8-H8-N192-D4-R0.9,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.9,q1-to-q16-f0.25,two_stage,113,108,2292,2187,117,112,2208,999512,12.283185840707965,12.25,0.050386619799920554,0.9964655548707235,121,0.01092136538171675,0.0035602977386955006,0.011212906707157251,0.0035607106153832725,0.014125633346542701,0.014417546261002195
frozenlake8x8-H8-N192-D4-R1,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,1.0,q1-to-q16-f0.25,two_stage,113,108,2292,2187,117,112,2208,999512,12.283185840707965,12.25,0.050386619799920554,0.9964655548707235,121,0.01092136538171675,0.0035602977386955006,0.011212906707157251,0.0035607106153832725,0.014481663120412252,0.014773617322540523
frozenlake8x8-H8-N192-D4-R0,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.0,q1-to-q16-f0.5,two_stage,139,133,2301,2202,143,137,2208,999512,8.553956834532373,8.556390977443609,0.050386619799920554,0.9964655548707235,121,0.010885289350724164,0.0022066872822011138,0.011201720525629264,0.0021924656983834095,0.010885289350724164,0.011201720525629264
frozenlake8x8-H8-N192-D4-R0.1,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.1,q1-to-q16-f0.5,two_stage,139,133,2301,2202,143,137,2208,999512,8.553956834532373,8.556390977443609,0.050386619799920554,0.9964655548707235,121,0.010885289350724164,0.0022066872822011138,0.011201720525629264,0.0021924656983834095,0.011105958078944276,0.011420967095467605
frozenlake8x8-H8-N192-D4-R0.3,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.3,q1-to-q16-f0.5,two_stage,139,133,2301,2202,143,137,2208,999512,8.553956834532373,8.556390977443609,0.050386619799920554,0.9964655548707235,121,0.010885289350724164,0.0022066872822011138,0.011201720525629264,0.0021924656983834095,0.011547295535384498,0.011859460235144286
frozenlake8x8-H8-N192-D4-R0.5,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.5,q1-to-q16-f0.5,two_stage,139,133,2301,2202,143,137,2208,999512,8.553956834532373,8.556390977443609,0.050386619799920554,0.9964655548707235,121,0.010885289350724164,0.0022066872822011138,0.011201720525629264,0.0021924656983834095,0.011988632991824722,0.01229795337482097
frozenlake8x8-H8-N192-D4-R0.7,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.7,q1-to-q16-f0.5,two_stage,139,133,2301,2202,143,137,2208,999512,8.553956834532373,8.556390977443609,0.050386619799920554,0.9964655548707235,121,0.010885289350724164,0.0022066872822011138,0.011201720525629264,0.0021924656983834095,0.012429970448264945,0.012736446514497651
frozenlake8x8-H8-N192-D4-R0.9,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.9,q1-to-q16-f0.5,two_stage,139,133,2301,2202,143,137,2208,999512,8.553956834532373,8.556390977443609,0.050386619799920554,0.9964655548707235,121,0.010885289350724164,0.0022066872822011138,0.011201720525629264,0.0021924656983834095,0.012871307904705167,0.013174939654174333
frozenlake8x8-H8-N192-D4-R1,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,1.0,q1-to-q16-f0.5,two_stage,139,133,2301,2202,143,137,2208,999512,8.553956834532373,8.556390977443609,0.050386619799920554,0.9964655548707235,121,0.010885289350724164,0.0022066872822011138,0.011201720525629264,0.0021924656983834095,0.013091976632925278,0.013394186224012674
frozenlake8x8-H8-N192-D4-R0,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.0,q1-to-q16-f0.75,two_stage,180,172,2295,2193,184,176,2208,999512,4.75,4.75,0.050386619799920554,0.9964655548707235,121,0.010779627039863002,0.0005002807967036698,0.011108157455008962,0.0004935265905369186,0.010779627039863002,0.011108157455008962
frozenlake8x8-H8-N192-D4-R0.1,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.1,q1-to-q16-f0.75,two_stage,180,172,2295,2193,184,176,2208,999512,4.75,4.75,0.050386619799920554,0.9964655548707235,121,0.010779627039863002,0.0005002807967036698,0.011108157455008962,0.0004935265905369186,0.010829655119533368,0.011157510114062654
frozenlake8x8-H8-N192-D4-R0.3,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.3,q1-to-q16-f0.75,two_stage,180,172,2295,2193,184,176,2208,999512,4.75,4.75,0.050386619799920554,0.9964655548707235,121,0.010779627039863002,0.0005002807967036698,0.011108157455008962,0.0004935265905369186,0.010929711278874103,0.011256215432170038
frozenlake8x8-H8-N192-D4-R0.5,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.5,q1-to-q16-f0.75,two_stage,180,172,2295,2193,184,176,2208,999512,4.75,4.75,0.050386619799920554,0.9964655548707235,121,0.010779627039863002,0.0005002807967036698,0.011108157455008962,0.0004935265905369186,0.011029767438214837,0.011354920750277421
frozenlake8x8-H8-N192-D4-R0.7,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.7,q1-to-q16-f0.75,two_stage,180,172,2295,2193,184,176,2208,999512,4.75,4.75,0.050386619799920554,0.9964655548707235,121,0.010779627039863002,0.0005002807967036698,0.011108157455008962,0.0004935265905369186,0.01112982359755557,0.011453626068384805
frozenlake8x8-H8-N192-D4-R0.9,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.9,q1-to-q16-f0.75,two_stage,180,172,2295,2193,184,176,2208,999512,4.75,4.75,0.050386619799920554,0.9964655548707235,121,0.010779627039863002,0.0005002807967036698,0.011108157455008962,0.0004935265905369186,0.011229879756896304,0.011552331386492188
frozenlake8x8-H8-N192-D4-R1,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,1.0,q1-to-q16-f0.75,two_stage,180,172,2295,2193,184,176,2208,999512,4.75,4.75,0.050386619799920554,0.9964655548707235,121,0.010779627039863002,0.0005002807967036698,0.011108157455008962,0.0004935265905369186,0.011279907836566672,0.01160168404554588
frozenlake8x8-H8-N192-D4-R0,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.0,q16-to-q1-f0.25,two_stage,181,173,2304,2202,185,177,2208,999512,4.7292817679558015,4.728323699421965,0.050386619799920554,0.9964655548707235,121,0.010645237381302677,0.0005956023305486908,0.010955328992619522,0.0006056138601181299,0.010645237381302677,0.010955328992619522
frozenlake8x8-H8-N192-D4-R0.1,frozenlake8x8-H8-N192-D4,frozenlake8x8,8,192,2304,1000000,4,0.1,q16-to-q1-f0.25,two_stage,181,173,2304,2202,185,177,2208,999512,4.7292817679558015,4.728323699421965,0.050386619799920554,0.9964655548707235,121,0.010645237381302677,0.0005956023305486908,0.010955328992619522,0.0006056138601181299,0.010704797614357546,0.011015890378631335
