controller_bellman_residual,controller_risk,controller_updates,delay,encoder_sha256,environment_budget,game,learning_environment,learning_message,master_seed,match_count,message_budget,overhead,probe_environment,probe_message,rho,selected_q,strong_bellman_residual,strong_q,strong_risk,true_rho_full_budget_risk,true_rho_q
2.2765590499223616e-07,8.89840973604107e-06,8144,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,130304,195456,202608056104,0,196608,8,768,960,0.0,16,7.008087009363091e-08,4,4.2165945942850706e-07,8.82253203367899e-06,16
2.282623361956723e-07,8.887829882002077e-06,8136,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,130304,195456,202608056104,0,196608,8,768,960,0.0,16,7.15711979281148e-08,4,4.2440002839256447e-07,8.849184733597532e-06,16
2.3044794644026815e-07,8.934447039989053e-06,8124,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056104,0,393216,32,768,3264,0.0,16,2.5039593680042914e-07,4,1.3200101817694986e-06,8.82253203367899e-06,16
2.3167915475954294e-07,8.945350509607702e-06,8116,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056104,0,393216,32,768,3264,0.0,16,2.512389080919368e-07,4,1.3184729934705197e-06,8.849184733597532e-06,16
7.263815769637866e-07,2.2254658368202238e-05,8144,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,130304,195456,202608056104,10,196608,8,768,960,0.1,16,7.008087009363091e-08,4,4.2165945942850706e-07,2.1474241490357765e-05,16
7.276479365093318e-07,2.2246298053508273e-05,8136,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,130304,195456,202608056104,10,196608,8,768,960,0.1,16,7.15711979281148e-08,4,4.2440002839256447e-07,2.1377715064271696e-05,16
7.480449488120808e-07,2.2742565310973217e-05,8124,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056104,10,393216,32,768,3264,0.1,16,2.5039593680042914e-07,4,1.3200101817694986e-06,2.1474241490357765e-05,16
7.510256455653981e-07,2.2754065789936717e-05,8116,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056104,10,393216,32,768,3264,0.1,16,2.512389080919368e-07,4,1.3184729934705197e-06,2.1377715064271696e-05,16
6.170487576434876e-08,2.856025607798025e-07,16304,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056104,25,196608,8,768,960,0.3,4,7.008087009363091e-08,4,4.2165945942850706e-07,4.2165945942850706e-07,4
6.249421125206589e-08,2.776297605984824e-07,16296,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056104,25,196608,8,768,960,0.3,4,7.15711979281148e-08,4,4.2440002839256447e-07,4.2440002839256447e-07,4
8.903019134782983e-07,1.9217274695867672e-05,8124,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056104,25,393216,32,768,3264,0.3,16,2.5039593680042914e-07,4,1.3200101817694986e-06,1.816381456113122e-05,16
8.968907320492727e-07,1.9334196552791368e-05,8116,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056104,25,393216,32,768,3264,0.3,16,2.512389080919368e-07,4,1.3184729934705197e-06,1.8068746169709557e-05,16
8.390894508631359e-07,2.7795724109745415e-05,16304,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056104,42,196608,8,768,960,0.5,4,7.892351416503691e-07,4,2.4623382025332238e-05,2.4623382025332238e-05,4
8.937782935967364e-07,2.9827149438634953e-05,16296,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056104,42,196608,8,768,960,0.5,4,8.375680241206139e-07,4,2.6334758499593645e-05,2.6334758499593645e-05,4
2.185781802348975e-06,6.870746254035718e-05,10832,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056104,42,393216,32,768,3264,0.5,4,1.9748040758045464e-06,4,6.244560760001775e-05,6.244560760001775e-05,4
2.1920365484084583e-06,6.851816681298504e-05,10824,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056104,42,393216,32,768,3264,0.5,4,1.96323158814879e-06,4,6.166131645021395e-05,6.166131645021395e-05,4
6.144810151573916e-07,1.0914967583903801e-05,21738,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056104,69,196608,8,768,960,0.7,1,7.892351416503691e-07,4,2.4623382025332238e-05,1.0821069515567929e-05,1
6.497218600646614e-07,1.28215414993368e-05,21730,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056104,69,196608,8,768,960,0.7,1,8.375680241206139e-07,4,2.6334758499593645e-05,1.2643227081246045e-05,1
2.185781802348975e-06,6.870746254035718e-05,10832,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056104,69,393216,32,768,3264,0.7,4,1.9748040758045464e-06,4,6.244560760001775e-05,6.244560760001775e-05,4
2.1920365484084583e-06,6.851816681298504e-05,10824,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056104,69,393216,32,768,3264,0.7,4,1.96323158814879e-06,4,6.166131645021395e-05,6.166131645021395e-05,4
6.144810151573916e-07,1.0914967583903801e-05,21738,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056104,84,196608,8,768,960,0.9,1,7.892351416503691e-07,4,2.4623382025332238e-05,1.0821069515567929e-05,1
6.497218600646614e-07,1.28215414993368e-05,21730,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056104,84,196608,8,768,960,0.9,1,8.375680241206139e-07,4,2.6334758499593645e-05,1.2643227081246045e-05,1
2.185781802348975e-06,6.870746254035718e-05,10832,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056104,84,393216,32,768,3264,0.9,4,1.9748040758045464e-06,4,6.244560760001775e-05,4.792076339867422e-05,1
2.1920365484084583e-06,6.851816681298504e-05,10824,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056104,84,393216,32,768,3264,0.9,4,1.96323158814879e-06,4,6.166131645021395e-05,4.787117589175307e-05,1
6.144810151573916e-07,1.0914967583903801e-05,21738,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056104,96,196608,8,768,960,1.0,1,7.892351416503691e-07,4,2.4623382025332238e-05,1.0821069515567929e-05,1
6.497218600646614e-07,1.28215414993368e-05,21730,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056104,96,196608,8,768,960,1.0,1,8.375680241206139e-07,4,2.6334758499593645e-05,1.2643227081246045e-05,1
1.775200945036247e-06,5.9332177540198973e-05,11816,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,11816,389928,202608056104,96,393216,32,768,3264,1.0,1,1.9748040758045464e-06,4,6.244560760001775e-05,4.792076339867422e-05,1
1.8047467886032005e-06,6.007715466921833e-05,11808,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,11816,389928,202608056104,96,393216,32,768,3264,1.0,1,1.96323158814879e-06,4,6.166131645021395e-05,4.787117589175307e-05,1
7.68941184666539e-08,2.514709415554651e-07,8144,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,130304,195456,202608056105,0,196608,8,768,960,0.0,16,3.309768268523886e-07,4,6.060332749264368e-06,2.5308703090732356e-07,16
7.677120512679548e-08,2.5012719201696523e-07,8136,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,130304,195456,202608056105,0,196608,8,768,960,0.0,16,3.3336841155324606e-07,4,6.157784542080924e-06,2.5122360814712714e-07,16
7.786347186854671e-08,2.535940775302887e-07,8124,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056105,0,393216,32,768,3264,0.0,16,1.1740017016437347e-06,4,6.0835133908215635e-05,2.5308703090732356e-07,16
7.771348534582043e-08,2.530863757037448e-07,8116,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056105,0,393216,32,768,3264,0.0,16,1.1718986938589104e-06,4,6.0642791784339604e-05,2.5122360814712714e-07,16
3.1334237059860644e-07,5.4381175807562525e-06,16304,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056105,14,196608,8,768,960,0.1,4,3.309768268523886e-07,4,6.060332749264368e-06,1.7461046911636358e-06,16
3.151868225101908e-07,5.4446504521509955e-06,16296,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056105,14,196608,8,768,960,0.1,4,3.3336841155324606e-07,4,6.157784542080924e-06,1.8278797694897833e-06,16
9.576793637796673e-08,1.7116982143666015e-06,8124,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056105,14,393216,32,768,3264,0.1,16,1.1740017016437347e-06,4,6.0835133908215635e-05,1.7461046911636358e-06,16
1.0053903742582437e-07,1.7547032139173863e-06,8116,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056105,14,393216,32,768,3264,0.1,16,1.1718986938589104e-06,4,6.0642791784339604e-05,1.8278797694897833e-06,16
6.850630952606949e-07,2.6061699597765346e-05,16304,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056105,25,196608,8,768,960,0.3,4,6.738607178809928e-07,4,2.616800309841509e-05,2.616800309841509e-05,4
7.004647632914706e-07,2.653546496613464e-05,16296,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056105,25,196608,8,768,960,0.3,4,6.892313711975561e-07,4,2.6701051353082774e-05,2.6701051353082774e-05,4
7.396451053191075e-08,1.3630836592354417e-06,8124,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056105,25,393216,32,768,3264,0.3,16,4.898537877129249e-07,4,3.4932921778787526e-06,1.4116820445696265e-06,16
7.882729693741929e-08,1.3594477469633128e-06,8116,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056105,25,393216,32,768,3264,0.3,16,5.203522419154225e-07,4,3.818453693827592e-06,1.4475711729969471e-06,16
2.550716564514933e-07,6.4555254862817195e-06,16304,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056105,48,196608,8,768,960,0.5,4,2.445373996816377e-07,4,6.445540538913772e-06,6.445540538913772e-06,4
2.566970425381818e-07,6.440219428583709e-06,16296,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056105,48,196608,8,768,960,0.5,4,2.4530754132312464e-07,4,6.427126519564088e-06,6.427126519564088e-06,4
4.6968241929440906e-07,1.718327132608118e-06,10832,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056105,48,393216,32,768,3264,0.5,4,4.7374754491497505e-07,4,1.6834522689225257e-06,1.6834522689225257e-06,4
4.974520794477119e-07,1.801806702511471e-06,10824,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056105,48,393216,32,768,3264,0.5,4,4.994857076247312e-07,4,1.761403864661029e-06,1.761403864661029e-06,4
5.432116877026306e-07,1.5881852137642857e-05,16304,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056105,61,196608,8,768,960,0.7,4,5.354029364519175e-07,4,1.6522488234213914e-05,2.0335805557811108e-05,1
5.618806064459332e-07,1.5923431735769913e-05,16296,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056105,61,196608,8,768,960,0.7,4,5.540361224389881e-07,4,1.6639499829237943e-05,2.0546464909351586e-05,1
9.478389722215797e-07,1.2737309860989142e-05,10832,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056105,61,393216,32,768,3264,0.7,4,9.810771604928418e-07,4,1.4264732603177173e-05,1.4264732603177173e-05,4
1.0168067356334815e-06,1.3208994414268958e-05,10824,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056105,61,393216,32,768,3264,0.7,4,1.0526928882375848e-06,4,1.4879937465290888e-05,1.4879937465290888e-05,4
5.80253385525806e-07,1.9296147821554398e-05,21738,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056105,89,196608,8,768,960,0.9,1,6.738607178809928e-07,4,2.616800309841509e-05,2.0335805557811108e-05,1
6.020822767361393e-07,1.9481020503796942e-05,21730,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056105,89,196608,8,768,960,0.9,1,6.892313711975561e-07,4,2.6701051353082774e-05,2.0546464909351586e-05,1
1.467456178856942e-06,2.643771462589676e-05,11816,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,11816,389928,202608056105,89,393216,32,768,3264,0.9,1,4.898537877129249e-07,4,3.4932921778787526e-06,3.097492264687173e-05,1
1.5035344930554133e-06,2.6469842793048177e-05,11808,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,11816,389928,202608056105,89,393216,32,768,3264,0.9,1,5.203522419154225e-07,4,3.818453693827592e-06,3.11202141050529e-05,1
5.80253385525806e-07,1.9296147821554398e-05,21738,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056105,96,196608,8,768,960,1.0,1,5.354029364519175e-07,4,1.6522488234213914e-05,2.0335805557811108e-05,1
6.020822767361393e-07,1.9481020503796942e-05,21730,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056105,96,196608,8,768,960,1.0,1,5.540361224389881e-07,4,1.6639499829237943e-05,2.0546464909351586e-05,1
1.467456178856942e-06,2.643771462589676e-05,11816,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,11816,389928,202608056105,96,393216,32,768,3264,1.0,1,9.810771604928418e-07,4,1.4264732603177173e-05,3.097492264687173e-05,1
1.5035344930554133e-06,2.6469842793048177e-05,11808,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,11816,389928,202608056105,96,393216,32,768,3264,1.0,1,1.0526928882375848e-06,4,1.4879937465290888e-05,3.11202141050529e-05,1
6.141813073946736e-08,4.801205779816641e-07,8144,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,130304,195456,202608056106,1,196608,8,768,960,0.0,16,4.027810596517678e-07,4,1.6349110952761907e-05,6.021243110682884e-07,16
6.155015730372338e-08,4.6792039586869187e-07,8136,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,130304,195456,202608056106,1,196608,8,768,960,0.0,16,4.059590633999044e-07,4,1.6438701241801975e-05,5.824906629924085e-07,16
5.960866494450501e-08,4.456617012544226e-07,8124,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056106,1,393216,32,768,3264,0.0,16,3.972548214379144e-07,4,1.4333356483185498e-05,6.021243110682884e-07,16
5.9528431271719465e-08,4.356897211710502e-07,8116,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056106,1,393216,32,768,3264,0.0,16,4.02405101719192e-07,4,1.4762295191686787e-05,5.824906629924085e-07,16
1.2132051790268362e-07,1.053732374086655e-06,8144,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,130304,195456,202608056106,2,196608,8,768,960,0.1,16,2.019868047667859e-07,4,9.07094068492938e-06,9.725580781777623e-07,16
1.2255276578638663e-07,1.0696932256355248e-06,8136,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,130304,195456,202608056106,2,196608,8,768,960,0.1,16,2.0316640464295358e-07,4,9.10823044980295e-06,1.0107931034078874e-06,16
1.1927570268467033e-07,1.0417115993342275e-06,8124,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056106,2,393216,32,768,3264,0.1,16,3.667144730777932e-07,4,1.2506847965273247e-05,9.725580781777623e-07,16
1.2001387482385167e-07,1.0483978437794729e-06,8116,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056106,2,393216,32,768,3264,0.1,16,3.702369992110772e-07,4,1.2566268748927881e-05,1.0107931034078874e-06,16
6.890790252904103e-08,3.17150950977394e-07,16304,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056106,37,196608,8,768,960,0.3,4,7.24117613911345e-08,4,2.4008584738408873e-07,2.4008584738408873e-07,4
7.113712545138678e-08,3.427958765446618e-07,16296,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056106,37,196608,8,768,960,0.3,4,7.437924712851776e-08,4,2.5084069661912415e-07,2.5084069661912415e-07,4
3.726786095275873e-07,9.358382148662308e-06,10832,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056106,37,393216,32,768,3264,0.3,4,3.914377732162747e-07,4,9.980209155917313e-06,1.067473889469736e-06,16
3.779530755036871e-07,9.486877989160393e-06,10824,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056106,37,393216,32,768,3264,0.3,4,3.940940749655386e-07,4,9.983017093734198e-06,1.1134840815117497e-06,16
4.5862937520833176e-07,1.937381754666751e-05,16304,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056106,41,196608,8,768,960,0.5,4,5.045283291165083e-07,4,2.1479701536480565e-05,2.1479701536480565e-05,4
4.4979200616898067e-07,1.868827679472527e-05,16296,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056106,41,196608,8,768,960,0.5,4,4.94684064692619e-07,4,2.0722317874355038e-05,2.0722317874355038e-05,4
3.5544979428381794e-07,3.3890747180280354e-06,10832,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056106,41,393216,32,768,3264,0.5,4,3.7993421493693096e-07,4,3.359760302157429e-06,3.359760302157429e-06,4
3.5294345765913285e-07,3.5320631566651066e-06,10824,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056106,41,393216,32,768,3264,0.5,4,3.753187602586739e-07,4,3.4134810465112167e-06,3.4134810465112167e-06,4
4.425916959388774e-07,5.3034793376270585e-06,21738,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056106,71,196608,8,768,960,0.7,1,3.260050465792569e-08,4,4.4545882739224545e-07,5.022177413337976e-06,1
4.4282309276059105e-07,4.970742858620433e-06,21730,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056106,71,196608,8,768,960,0.7,1,3.3616781664816906e-08,4,4.3438988268607097e-07,4.75601083089707e-06,1
1.9796871515674166e-07,5.048657711745495e-06,10832,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056106,71,393216,32,768,3264,0.7,4,2.0232744499846754e-07,4,4.9377365627431355e-06,4.9377365627431355e-06,4
2.0041950689315564e-07,4.954881246825208e-06,10824,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056106,71,393216,32,768,3264,0.7,4,2.0426217589868208e-07,4,4.781007136053335e-06,4.781007136053335e-06,4
4.425916959388774e-07,5.3034793376270585e-06,21738,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056106,88,196608,8,768,960,0.9,1,7.628548098625942e-07,4,3.2181815327653315e-05,5.022177413337976e-06,1
4.4282309276059105e-07,4.970742858620433e-06,21730,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056106,88,196608,8,768,960,0.9,1,7.517112468455063e-07,4,3.095163259759417e-05,4.75601083089707e-06,1
2.2526793125063789e-07,1.6286893065494685e-06,11816,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,11816,389928,202608056106,88,393216,32,768,3264,0.9,1,3.936288427953713e-07,4,2.6800412384121803e-06,2.6701860057987036e-06,1
2.3057316062316802e-07,1.7657338554871915e-06,11808,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,11816,389928,202608056106,88,393216,32,768,3264,0.9,1,3.8885954165054923e-07,4,2.6337678653041957e-06,2.9776124412154642e-06,1
4.425916959388774e-07,5.3034793376270585e-06,21738,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056106,96,196608,8,768,960,1.0,1,7.628548098625942e-07,4,3.2181815327653315e-05,5.022177413337976e-06,1
4.4282309276059105e-07,4.970742858620433e-06,21730,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056106,96,196608,8,768,960,1.0,1,7.517112468455063e-07,4,3.095163259759417e-05,4.75601083089707e-06,1
2.2526793125063789e-07,1.6286893065494685e-06,11816,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,11816,389928,202608056106,96,393216,32,768,3264,1.0,1,3.936288427953713e-07,4,2.6800412384121803e-06,2.6701860057987036e-06,1
2.3057316062316802e-07,1.7657338554871915e-06,11808,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,11816,389928,202608056106,96,393216,32,768,3264,1.0,1,3.8885954165054923e-07,4,2.6337678653041957e-06,2.9776124412154642e-06,1
1.6572689375310456e-07,6.469784374851723e-06,8144,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,130304,195456,202608056107,0,196608,8,768,960,0.0,16,9.031577310538858e-08,4,3.820371516170597e-07,7.659411572746498e-06,16
1.637968747521075e-07,6.353438485004038e-06,8136,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,130304,195456,202608056107,0,196608,8,768,960,0.0,16,9.043594408402391e-08,4,4.0378276158107063e-07,7.559117954469886e-06,16
1.5705017936413746e-07,6.017188475708172e-06,8124,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056107,0,393216,32,768,3264,0.0,16,6.561110126872087e-07,4,3.119403892453526e-05,7.659411572746498e-06,16
1.5500189951238765e-07,5.885329761651559e-06,8116,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,129984,389952,202608056107,0,393216,32,768,3264,0.0,16,6.504653683271658e-07,4,3.084207696160864e-05,7.559117954469886e-06,16
9.605294711255702e-08,4.045352335758044e-07,16304,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056107,14,196608,8,768,960,0.1,4,9.031577310538858e-08,4,3.820371516170597e-07,9.958804255295738e-06,16
9.601926478629049e-08,4.2243557453908094e-07,16296,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,65216,195648,202608056107,14,196608,8,768,960,0.1,4,9.043594408402391e-08,4,4.0378276158107063e-07,9.776181366896576e-06,16
