seed_index,scenario,max_delay,policy,cell_mse,oracle_cell_mse,normalized_cell_score
10,independent,16,state_correlation_adaptive,0.0018645114388072912,0.0006517117061494738,2.8609451406411517
10,global_08,4,state_correlation_adaptive,0.09047864940894816,0.03905770092001415,2.316538026501827
10,global_08,16,state_correlation_adaptive,0.1189143076440637,0.03785746677875011,3.1411057781291336
10,clustered_08,4,state_correlation_adaptive,0.0093835178741617,0.0013460952679031687,6.970916619280994
10,clustered_08,16,state_correlation_adaptive,0.0024258981162435292,0.0008283553638496523,2.928571748445675
10,balanced_08,4,state_correlation_adaptive,0.031469155813518,0.021561959997926046,1.459475660679497
10,balanced_08,16,state_correlation_adaptive,0.043394027516319045,0.023484634507796677,1.8477625232750647
11,independent,4,state_correlation_adaptive,0.0033858681366044988,0.0019255629460755452,1.7583783191846183
11,independent,16,state_correlation_adaptive,0.002689416771547047,0.0025321875496087825,1.0620922498266592
11,global_08,4,state_correlation_adaptive,0.05854341560005457,0.02888141411404709,2.0270273252160718
11,global_08,16,state_correlation_adaptive,0.04175601056847804,0.028480256983222242,1.466138827085604
11,clustered_08,4,state_correlation_adaptive,0.01405662524627454,0.006865731082931706,2.0473602995053928
11,clustered_08,16,state_correlation_adaptive,0.015601312947821175,0.006244136470362574,2.4985541270393252
11,balanced_08,4,state_correlation_adaptive,0.03982751935254859,0.021204192378698545,1.878285135375342
11,balanced_08,16,state_correlation_adaptive,0.04109141016716483,0.021813771071549776,1.8837371141552675
12,independent,4,state_correlation_adaptive,0.00253402185486086,0.0018562712417027863,1.3651139973145103
12,independent,16,state_correlation_adaptive,0.0024151388632258804,0.0015357296508418951,1.5726328275955916
12,global_08,4,state_correlation_adaptive,0.04889945294309896,0.037935251443977955,1.289024089251464
12,global_08,16,state_correlation_adaptive,0.04208666653829739,0.03546158036612364,1.1868243350627057
12,clustered_08,4,state_correlation_adaptive,0.005912772639531947,0.0020105280642831163,2.940905299742848
12,clustered_08,16,state_correlation_adaptive,0.00866687258108673,0.002170494577552087,3.9930404207051025
12,balanced_08,4,state_correlation_adaptive,0.03018157045765285,0.02437004467300652,1.2384700505323025
12,balanced_08,16,state_correlation_adaptive,0.03051844934848185,0.02429662920898748,1.2560775030139935
13,independent,4,state_correlation_adaptive,0.0030188739010424846,0.0011334495293019245,2.663439194246052
13,independent,16,state_correlation_adaptive,0.002263282823986058,0.0016333236129037327,1.3856916082676232
13,global_08,4,state_correlation_adaptive,0.04141800827256525,0.011547971276243648,3.586604718853942
13,global_08,16,state_correlation_adaptive,0.04903851490572262,0.013512003008441386,3.629255771708064
13,clustered_08,4,state_correlation_adaptive,0.006460689956460193,0.0031282021059677693,2.065304522407594
13,clustered_08,16,state_correlation_adaptive,0.005108626300970474,0.0035183070747436115,1.4520126277899588
13,balanced_08,4,state_correlation_adaptive,0.026067792237142794,0.00928383399737676,2.807869275183993
13,balanced_08,16,state_correlation_adaptive,0.04416648433296998,0.008476744869021283,5.210311860910047
14,independent,4,state_correlation_adaptive,0.0030810422297443837,0.0009380299653082002,3.284588279364906
