policy,persistence,rho,delay,seed,decision,covered_so_far,persistence_upper,rho_upper,certified_persistence,certified_rho,transition_trials,sharing_trials,q,gap,eta,updates,exact_radius
dual_ucb,0.9,0.0,2,20331250,9,True,0.915015148356094,0.05747338947754031,0.916,0.06,12951,204,2,22,0.02881181423070174,62,0.9628289248356445
dual_ucb,0.9,0.0,2,20331250,10,True,0.9130581183796465,0.04095325896264149,0.914,0.06,13428,206,1,19,0.026773953979659516,25,0.9656754648843962
correlation_blind,0.9,0.0,2,21331250,1,True,0.9801562512971111,0.06276907731421694,0.982,0.0,1912,132,1,89,0.026101913777602934,20,0.9664811352174852
correlation_blind,0.9,0.0,2,21331250,2,True,0.9360561968592074,0.061035401539429865,0.9380000000000001,0.0,3422,134,1,29,0.02794683129638277,52,0.9641814684896524
correlation_blind,0.9,0.0,2,21331250,3,True,0.9285915135184346,0.060205030533290044,0.93,0.0,4864,136,1,24,0.027366583417542865,60,0.9649126264033193
correlation_blind,0.9,0.0,2,21331250,4,True,0.92718172799256,0.05939761239339117,0.928,0.0,6291,137,1,23,0.027242143410930845,62,0.9650707287362442
correlation_blind,0.9,0.0,2,21331250,5,True,0.9233232049592499,0.05900221225244005,0.924,0.0,7718,138,1,23,0.027844964222639535,62,0.9643196877465698
correlation_blind,0.9,0.0,2,21331250,6,True,0.9194913699537759,0.05861219886245239,0.92,0.0,9127,139,1,22,0.027952571046479652,64,0.9641896411206564
correlation_blind,0.9,0.0,2,21331250,7,True,0.9162477719976654,0.05822746175363164,0.918,0.0,10489,141,1,20,0.02726149990359584,68,0.9650607269944302
correlation_blind,0.9,0.0,2,21331250,8,True,0.9158084603222234,0.05747338947754031,0.916,0.0,11851,143,1,20,0.02752285722398564,68,0.9647352715924152
correlation_blind,0.9,0.0,2,21331250,9,True,0.9139925731778733,0.05673917016797858,0.914,0.0,13173,211,2,20,0.028231139372088158,66,0.9635741644307643
correlation_blind,0.9,0.0,2,21331250,10,True,0.913962827950632,0.03969858980686067,0.914,0.0,13650,213,1,19,0.026773953979659516,25,0.9656754648843962
dual_ucb,0.9,0.0,2,20331251,1,True,0.9765294187433833,0.06276907731421694,0.978,0.08,1830,158,2,77,0.027298142920024554,22,0.9647254420720102
dual_ucb,0.9,0.0,2,20331251,2,True,0.9289112726517526,0.05179266677693474,0.93,0.06,3272,160,1,24,0.027355758863879552,60,0.9649261213633205
dual_ucb,0.9,0.0,2,20331251,3,True,0.9167802400284568,0.05119934976122267,0.918,0.06,4634,162,1,20,0.027244858672092174,68,0.9650814570514373
dual_ucb,0.9,0.0,2,20331251,4,True,0.9191962872579784,0.05061986848768517,0.92,0.06,6043,163,1,22,0.027943348450442135,64,0.9642011164983034
dual_ucb,0.9,0.0,2,20331251,5,True,0.9198291895875339,0.05033516435886201,0.92,0.06,7452,164,1,22,0.027950588330110326,64,0.9641921081269416
dual_ucb,0.9,0.0,2,20331251,6,True,0.9154604763916874,0.050053739735326064,0.916,0.06,8814,166,1,20,0.027546670052061538,68,0.9647056297596118
dual_ucb,0.9,0.0,2,20331251,7,True,0.9152542578034728,0.04950050264060982,0.916,0.06,10164,167,1,19,0.026981154776127086,71,0.9654172183161467
dual_ucb,0.9,0.0,2,20331251,8,True,0.9156731772365052,0.04922858024101738,0.916,0.06,11526,169,1,20,0.02752285722398564,68,0.9647352715924152
dual_ucb,0.9,0.0,2,20331251,9,True,0.9149768619621985,0.048693862286840736,0.916,0.06,12891,232,2,22,0.02881181423070174,62,0.9628289248356445
dual_ucb,0.9,0.0,2,20331251,10,True,0.9136761209884063,0.03636785125896372,0.914,0.04,13368,234,1,19,0.026773953979659516,25,0.9656754648843962
correlation_blind,0.9,0.0,2,21331251,1,True,0.9801562512971111,0.06276907731421694,0.982,0.0,1912,132,1,89,0.026101913777602934,20,0.9664811352174852
correlation_blind,0.9,0.0,2,21331251,2,True,0.9356101194053503,0.061035401539429865,0.936,0.0,3394,132,1,26,0.02718469746146978,57,0.9651352303158005
correlation_blind,0.9,0.0,2,21331251,3,True,0.9214106626221292,0.061035401539429865,0.922,0.0,4782,134,1,21,0.027183717974092195,66,0.9651518518158722
correlation_blind,0.9,0.0,2,21331251,4,True,0.9165877241959477,0.060205030533290044,0.918,0.0,6191,135,1,22,0.0281803603174178,64,0.9639062988397306
correlation_blind,0.9,0.0,2,21331251,5,True,0.91567085077105,0.05979851287798324,0.916,0.0,7600,136,1,22,0.02840348055070339,64,0.9636289298441564
correlation_blind,0.9,0.0,2,21331251,6,True,0.9138242185695138,0.05939761239339117,0.914,0.0,8962,138,1,20,0.027802792983806054,68,0.9643869297611742
correlation_blind,0.9,0.0,2,21331251,7,True,0.9127054238773422,0.05861219886245239,0.914,0.0,10312,139,1,19,0.02727378226886954,71,0.9650527381506697
correlation_blind,0.9,0.0,2,21331251,8,True,0.9112501146234457,0.05822746175363164,0.912,0.0,11674,141,1,20,0.028015144506006454,68,0.9641228596445477
correlation_blind,0.9,0.0,2,21331251,9,True,0.9108979842959284,0.05747338947754031,0.912,0.0,13024,142,1,19,0.027465419550440216,71,0.9648141979327352
correlation_blind,0.9,0.0,2,21331251,10,True,0.9100636786364067,0.05710384804442385,0.912,0.0,13501,144,1,19,0.027047481035275565,25,0.9653345815486741
dual_ucb,0.9,0.0,2,20331252,1,True,0.986792518751719,0.06276907731421694,0.988,0.08,1847,155,4,142,0.027445532801714734,12,0.9644065132683144
dual_ucb,0.9,0.0,2,20331252,2,True,0.9272547222242553,0.052709700134548884,0.928,0.06,3274,156,1,23,0.02722234091922765,62,0.9650954200835543
dual_ucb,0.9,0.0,2,20331252,3,True,0.9173804719460081,0.05240032649045687,0.918,0.06,4636,158,1,20,0.027244858672092174,68,0.9650814570514373
dual_ucb,0.9,0.0,2,20331252,4,True,0.9170698558504595,0.05179266677693474,0.918,0.06,6045,159,1,22,0.0281803603174178,64,0.9639062988397306
dual_ucb,0.9,0.0,2,20331252,5,True,0.9142168812905331,0.0514942476896839,0.916,0.06,7454,160,1,22,0.02840348055070339,64,0.9636289298441564
dual_ucb,0.9,0.0,2,20331252,6,True,0.912115320634904,0.05119934976122267,0.914,0.06,8816,162,1,20,0.027802792983806054,68,0.9643869297611742
dual_ucb,0.9,0.0,2,20331252,7,True,0.9107122704472521,0.05061986848768517,0.912,0.06,10166,163,1,19,0.027542538556968855,71,0.9647182383228344
dual_ucb,0.9,0.0,2,20331252,8,True,0.9103319035485922,0.05033516435886201,0.912,0.06,11528,165,1,20,0.028015144506006454,68,0.9641228596445477
dual_ucb,0.9,0.0,2,20331252,9,True,0.9091850455636876,0.04977553769707031,0.91,0.06,12878,166,1,19,0.02771341194208291,71,0.9645056896891094
dual_ucb,0.9,0.0,2,20331252,10,True,0.9073429022066184,0.04950050264060982,0.908,0.06,13355,168,1,19,0.02752877943465499,25,0.9647353574359258
correlation_blind,0.9,0.0,2,21331252,1,True,0.9687527531915219,0.06276907731421694,0.97,0.0,1807,160,2,62,0.028428702262725383,27,0.9632929866278004
correlation_blind,0.9,0.0,2,21331252,2,True,0.9308302635165007,0.05119934976122267,0.932,0.0,3249,162,1,24,0.0270114069027688,60,0.9653556201535476
correlation_blind,0.9,0.0,2,21331252,3,True,0.9274593109102895,0.05061986848768517,0.928,0.0,4676,163,1,23,0.027233555266574207,62,0.9650814369743799
correlation_blind,0.9,0.0,2,21331252,4,True,0.919933229415246,0.05033516435886201,0.92,0.0,6085,164,1,22,0.027943348450442135,64,0.9642011164983034
correlation_blind,0.9,0.0,2,21331252,5,True,0.9208432953053352,0.050053739735326064,0.922,0.0,7512,165,1,23,0.028101516405236147,62,0.9640004127671521
correlation_blind,0.9,0.0,2,21331252,6,True,0.9199730184815147,0.04977553769707031,0.92,0.0,8921,166,1,22,0.027952571046479652,64,0.9641896411206564
correlation_blind,0.9,0.0,2,21331252,7,True,0.9177472609619237,0.04950050264060982,0.918,0.0,10283,168,1,20,0.02726149990359584,68,0.9650607269944302
correlation_blind,0.9,0.0,2,21331252,8,True,0.916294403890596,0.04895971741526815,0.918,0.0,11645,170,1,20,0.02724153964798973,68,0.9650855916825999
correlation_blind,0.9,0.0,2,21331252,9,True,0.9151264873942793,0.04843096415152488,0.916,0.0,13010,233,2,22,0.028844058473881454,62,0.9627881920041726
correlation_blind,0.9,0.0,2,21331252,10,True,0.9146183257112845,0.03622351309812091,0.916,0.0,13487,235,1,19,0.02647608100328691,25,0.9660469655869762
dual_ucb,0.9,0.0,2,20331253,1,True,0.9727229968352509,0.06276907731421694,0.974,0.08,1846,156,2,66,0.02750333084833756,26,0.9644652465300668
dual_ucb,0.9,0.0,2,20331253,2,True,0.9276804884091707,0.05240032649045687,0.928,0.06,3273,157,1,23,0.02722234091922765,62,0.9650954200835543
dual_ucb,0.9,0.0,2,20331253,3,True,0.9222809926139983,0.05209467114487114,0.924,0.06,4700,158,1,23,0.02782905916155897,62,0.964339488395762
dual_ucb,0.9,0.0,2,20331253,4,True,0.9160813629378814,0.05179266677693474,0.918,0.06,6109,159,1,22,0.0281803603174178,64,0.9639062988397306
dual_ucb,0.9,0.0,2,20331253,5,True,0.9152788252624056,0.0514942476896839,0.916,0.06,7518,160,1,22,0.02840348055070339,64,0.9636289298441564
dual_ucb,0.9,0.0,2,20331253,6,True,0.9143574500916996,0.05119934976122267,0.916,0.06,8880,162,1,20,0.027546670052061538,68,0.9647056297596118
dual_ucb,0.9,0.0,2,20331253,7,True,0.9132598416710425,0.05061986848768517,0.914,0.06,10230,163,1,19,0.02727378226886954,71,0.9650527381506697
dual_ucb,0.9,0.0,2,20331253,8,True,0.9119095876447185,0.05033516435886201,0.912,0.06,11592,165,1,20,0.028015144506006454,68,0.9641228596445477
dual_ucb,0.9,0.0,2,20331253,9,True,0.9114822194558356,0.04977553769707031,0.912,0.06,12942,166,1,19,0.027465419550440216,71,0.9648141979327352
dual_ucb,0.9,0.0,2,20331253,10,True,0.911097198289426,0.04950050264060982,0.912,0.06,13419,168,1,19,0.027047481035275565,25,0.9653345815486741
correlation_blind,0.9,0.0,2,21331253,1,True,0.9835847716806565,0.06276907731421694,0.984,0.0,1965,129,1,108,0.02701881309713318,17,0.9653348905547887
correlation_blind,0.9,0.0,2,21331253,2,True,0.9158314118089781,0.0623262068199615,0.916,0.0,3327,131,1,20,0.027505245656535657,68,0.9647571953895732
correlation_blind,0.9,0.0,2,21331253,3,True,0.9154798912287747,0.06145950578905335,0.916,0.0,4689,133,1,20,0.027522642744302564,68,0.9647355385817895
correlation_blind,0.9,0.0,2,21331253,4,True,0.9178272305047237,0.06061728553712098,0.918,0.0,6098,134,1,22,0.0281803603174178,64,0.9639062988397306
correlation_blind,0.9,0.0,2,21331253,5,True,0.9163339891538467,0.060205030533290044,0.918,0.0,7507,135,1,22,0.028188238803295726,64,0.9638965020074105
correlation_blind,0.9,0.0,2,21331253,6,True,0.9162111658796883,0.05979851287798324,0.918,0.0,8869,137,1,20,0.027266533936458337,68,0.9650544562547666
correlation_blind,0.9,0.0,2,21331253,7,True,0.9164175117907678,0.05900221225244005,0.918,0.0,10231,139,1,20,0.02726149990359584,68,0.9650607269944302
correlation_blind,0.9,0.0,2,21331253,8,True,0.915130875403408,0.05822746175363164,0.916,0.0,11593,141,1,20,0.02752285722398564,68,0.9647352715924152
correlation_blind,0.9,0.0,2,21331253,9,True,0.9160415279021743,0.05747338947754031,0.918,0.0,12958,204,2,22,0.028623383755412936,62,0.9630670113696261
correlation_blind,0.9,0.0,2,21331253,10,True,0.9155846052006062,0.04095325896264149,0.916,0.0,13435,206,1,19,0.02647608100328691,25,0.9660469655869762
dual_ucb,0.9,0.0,2,20331254,1,True,0.9727229968352509,0.06276907731421694,0.974,0.08,1846,156,2,66,0.02750333084833756,26,0.9644652465300668
dual_ucb,0.9,0.0,2,20331254,2,True,0.9327896034828218,0.05240032649045687,0.934,0.06,3328,156,1,26,0.027534786797090018,57,0.9646986560885331
dual_ucb,0.9,0.0,2,20331254,3,True,0.9265379912344363,0.05240032649045687,0.928,0.06,4755,157,1,23,0.027233555266574207,62,0.9650814369743799
dual_ucb,0.9,0.0,2,20331254,4,True,0.9222402035583062,0.05209467114487114,0.924,0.06,6182,158,1,23,0.02783936187666528,62,0.9643266621677143
dual_ucb,0.9,0.0,2,20331254,5,True,0.9164419435805984,0.05179266677693474,0.918,0.06,7591,159,1,22,0.028188238803295726,64,0.9638965020074105
dual_ucb,0.9,0.0,2,20331254,6,True,0.9155584662550653,0.0514942476896839,0.916,0.06,8953,161,1,20,0.027546670052061538,68,0.9647056297596118
dual_ucb,0.9,0.0,2,20331254,7,True,0.9149149243684069,0.0509079103976529,0.916,0.06,10303,162,1,19,0.026981154776127086,71,0.9654172183161467
dual_ucb,0.9,0.0,2,20331254,8,True,0.9124490978538848,0.05061986848768517,0.914,0.06,11665,164,1,20,0.0277800844117908,68,0.9644151778650115
dual_ucb,0.9,0.0,2,20331254,9,True,0.9112329922527076,0.050053739735326064,0.912,0.06,13015,165,1,19,0.027465419550440216,71,0.9648141979327352
dual_ucb,0.9,0.0,2,20331254,10,True,0.9105827038373615,0.04977553769707031,0.912,0.06,13492,167,1,19,0.027047481035275565,25,0.9653345815486741
correlation_blind,0.9,0.0,2,21331254,1,True,0.9897522603044175,0.06276907731421694,0.99,0.0,1859,154,4,156,0.026261957149269967,11,0.9659207498518184
correlation_blind,0.9,0.0,2,21331254,2,True,0.9373948878802387,0.05302286107255401,0.9380000000000001,0.0,3369,156,1,29,0.02794683129638277,52,0.9641814684896524
correlation_blind,0.9,0.0,2,21331254,3,True,0.9274479719804933,0.05240032649045687,0.928,0.0,4796,157,1,23,0.027233555266574207,62,0.9650814369743799
correlation_blind,0.9,0.0,2,21331254,4,True,0.9189279756030311,0.05209467114487114,0.92,0.0,6205,158,1,22,0.027943348450442135,64,0.9642011164983034
correlation_blind,0.9,0.0,2,21331254,5,True,0.9189840410356656,0.05179266677693474,0.92,0.0,7614,159,1,22,0.027950588330110326,64,0.9641921081269416
correlation_blind,0.9,0.0,2,21331254,6,True,0.9182564526214718,0.0514942476896839,0.92,0.0,9023,160,1,22,0.027952571046479652,64,0.9641896411206564
correlation_blind,0.9,0.0,2,21331254,7,True,0.9163073415029837,0.05119934976122267,0.918,0.0,10385,162,1,20,0.02726149990359584,68,0.9650607269944302
correlation_blind,0.9,0.0,2,21331254,8,True,0.9160410812308151,0.05061986848768517,0.918,0.0,11747,164,1,20,0.02724153964798973,68,0.9650855916825999
correlation_blind,0.9,0.0,2,21331254,9,True,0.9152292432714719,0.050053739735326064,0.916,0.0,13112,227,2,22,0.028844058473881454,62,0.9627881920041726
correlation_blind,0.9,0.0,2,21331254,10,True,0.9156489113570836,0.0371076808297133,0.916,0.0,13589,229,1,19,0.02647608100328691,25,0.9660469655869762
dual_ucb,0.9,0.0,2,20331255,1,True,0.9603725220436967,0.06276907731421694,0.962,0.08,1786,130,1,46,0.02742491946436086,36,0.9648281316101223
dual_ucb,0.9,0.0,2,20331255,2,True,0.9242257073686089,0.06188972926605418,0.926,0.08,3213,131,1,23,0.02753422471757643,62,0.9647066845705246
dual_ucb,0.9,0.0,2,20331255,3,True,0.9235822242792162,0.06145950578905335,0.924,0.08,4640,132,1,23,0.02782905916155897,62,0.964339488395762
dual_ucb,0.9,0.0,2,20331255,4,True,0.9216547942790758,0.061035401539429865,0.922,0.08,6067,133,1,23,0.028095308447485427,62,0.9640081359308279
dual_ucb,0.9,0.0,2,20331255,5,True,0.9215141844048997,0.06061728553712098,0.922,0.08,7494,134,1,23,0.028101516405236147,62,0.9640004127671521
dual_ucb,0.9,0.0,2,20331255,6,True,0.9194073797695252,0.060205030533290044,0.92,0.08,8903,135,1,22,0.027952571046479652,64,0.9641896411206564
dual_ucb,0.9,0.0,2,20331255,7,True,0.9170548878217901,0.05979851287798324,0.918,0.06,10265,137,1,20,0.02726149990359584,68,0.9650607269944302
dual_ucb,0.9,0.0,2,20331255,8,True,0.9156891434576544,0.05900221225244005,0.916,0.06,11627,139,1,20,0.02752285722398564,68,0.9647352715924152
dual_ucb,0.9,0.0,2,20331255,9,True,0.9146697598191258,0.05822746175363164,0.916,0.06,12992,202,2,22,0.02881181423070174,62,0.9628289248356445
dual_ucb,0.9,0.0,2,20331255,10,True,0.913771576834886,0.04132688608820981,0.914,0.06,13469,204,1,19,0.026773953979659516,25,0.9656754648843962
correlation_blind,0.9,0.0,2,21331255,1,True,0.9835847716806565,0.06276907731421694,0.984,0.0,1965,129,1,108,0.02701881309713318,17,0.9653348905547887
correlation_blind,0.9,0.0,2,21331255,2,True,0.9255778167575053,0.0623262068199615,0.926,0.0,3392,130,1,23,0.02753422471757643,62,0.9647066845705246
correlation_blind,0.9,0.0,2,21331255,3,True,0.9200417951045179,0.06188972926605418,0.922,0.0,4780,132,1,21,0.027183717974092195,66,0.9651518518158722
correlation_blind,0.9,0.0,2,21331255,4,True,0.9161701087839433,0.061035401539429865,0.918,0.0,6189,133,1,22,0.0281803603174178,64,0.9639062988397306
correlation_blind,0.9,0.0,2,21331255,5,True,0.9160905392580092,0.06061728553712098,0.918,0.0,7598,134,1,22,0.028188238803295726,64,0.9638965020074105
correlation_blind,0.9,0.0,2,21331255,6,True,0.9136787950444687,0.060205030533290044,0.914,0.0,8960,136,1,20,0.027802792983806054,68,0.9643869297611742
correlation_blind,0.9,0.0,2,21331255,7,True,0.9114320186687626,0.05939761239339117,0.912,0.0,10310,137,1,19,0.027542538556968855,71,0.9647182383228344
correlation_blind,0.9,0.0,2,21331255,8,True,0.9105029832221736,0.05900221225244005,0.912,0.0,11672,139,1,20,0.028015144506006454,68,0.9641228596445477
correlation_blind,0.9,0.0,2,21331255,9,True,0.9099930976285102,0.05822746175363164,0.91,0.0,13022,140,1,19,0.02771341194208291,71,0.9645056896891094
correlation_blind,0.9,0.0,2,21331255,10,True,0.909249968497265,0.0578478934721386,0.91,0.0,13499,142,1,19,0.027298514027431043,25,0.965021946541319
dual_ucb,0.9,0.0,2,20331256,1,True,0.9835847716806565,0.06276907731421694,0.984,0.08,1965,129,1,108,0.02701881309713318,17,0.9653348905547887
dual_ucb,0.9,0.0,2,20331256,2,True,0.9268986894971649,0.0623262068199615,0.928,0.08,3392,130,1,23,0.02722234091922765,62,0.9650954200835543
dual_ucb,0.9,0.0,2,20331256,3,True,0.9237387102505721,0.06188972926605418,0.924,0.08,4819,131,1,23,0.02782905916155897,62,0.964339488395762
dual_ucb,0.9,0.0,2,20331256,4,True,0.9227223542581742,0.06145950578905335,0.924,0.08,6246,132,1,23,0.02783936187666528,62,0.9643266621677143
dual_ucb,0.9,0.0,2,20331256,5,True,0.9198178077313384,0.061035401539429865,0.92,0.08,7655,133,1,22,0.027950588330110326,64,0.9641921081269416
dual_ucb,0.9,0.0,2,20331256,6,True,0.917365357635201,0.06061728553712098,0.918,0.08,9017,135,1,20,0.027266533936458337,68,0.9650544562547666
dual_ucb,0.9,0.0,2,20331256,7,True,0.9151109232603203,0.05979851287798324,0.916,0.06,10367,136,1,19,0.026981154776127086,71,0.9654172183161467
dual_ucb,0.9,0.0,2,20331256,8,True,0.914988423595229,0.05939761239339117,0.916,0.06,11729,138,1,20,0.02752285722398564,68,0.9647352715924152
dual_ucb,0.9,0.0,2,20331256,9,True,0.9140535434135533,0.05861219886245239,0.916,0.06,13094,201,2,22,0.02881181423070174,62,0.9628289248356445
dual_ucb,0.9,0.0,2,20331256,10,True,0.9135832927584944,0.04151634508781209,0.914,0.06,13571,203,1,19,0.026773953979659516,25,0.9656754648843962
correlation_blind,0.9,0.0,2,21331256,1,True,0.9801562512971111,0.06276907731421694,0.982,0.0,1912,132,1,89,0.026101913777602934,20,0.9664811352174852
correlation_blind,0.9,0.0,2,21331256,2,True,0.9270829661952376,0.061035401539429865,0.928,0.0,3339,133,1,23,0.02722234091922765,62,0.9650954200835543
correlation_blind,0.9,0.0,2,21331256,3,True,0.9208976051328417,0.06061728553712098,0.922,0.0,4727,135,1,21,0.027183717974092195,66,0.9651518518158722
correlation_blind,0.9,0.0,2,21331256,4,True,0.9196545902148148,0.05979851287798324,0.92,0.0,6136,136,1,22,0.027943348450442135,64,0.9642011164983034
correlation_blind,0.9,0.0,2,21331256,5,True,0.9200112654703376,0.05939761239339117,0.922,0.0,7563,137,1,23,0.028101516405236147,62,0.9640004127671521
correlation_blind,0.9,0.0,2,21331256,6,True,0.9196612192337816,0.05900221225244005,0.92,0.0,8972,138,1,22,0.027952571046479652,64,0.9641896411206564
correlation_blind,0.9,0.0,2,21331256,7,True,0.9154096501924738,0.05861219886245239,0.916,0.0,10322,139,1,19,0.026981154776127086,71,0.9654172183161467
correlation_blind,0.9,0.0,2,21331256,8,True,0.9149777070804548,0.05822746175363164,0.916,0.0,11684,141,1,20,0.02752285722398564,68,0.9647352715924152
correlation_blind,0.9,0.0,2,21331256,9,True,0.9143644816527998,0.05747338947754031,0.916,0.0,13049,204,2,22,0.028844058473881454,62,0.9627881920041726
correlation_blind,0.9,0.0,2,21331256,10,True,0.9134998362698588,0.04095325896264149,0.914,0.0,13526,206,1,19,0.026773953979659516,25,0.9656754648843962
dual_ucb,0.9,0.0,2,20331257,1,True,0.9468535763918076,0.06276907731421694,0.9480000000000001,0.08,1694,130,1,34,0.027684548930373806,46,0.9645055785021638
dual_ucb,0.9,0.0,2,20331257,2,True,0.9148930260939441,0.06188972926605418,0.916,0.08,3056,132,1,20,0.027505245656535657,68,0.9647571953895732
dual_ucb,0.9,0.0,2,20331257,3,True,0.9163621969481859,0.061035401539429865,0.918,0.08,4418,134,1,20,0.027244858672092174,68,0.9650814570514373
