policy,persistence,rho,delay,seed,simultaneous_coverage,largest_action_radius,final_error,median_q,initial_p_upper,final_p_upper,initial_rho_upper,final_rho_upper,random_seed,oracle_error,to_oracle
correlation_blind,0.5,0.0,0,20261255,True,0.9689936453709166,0.0012149350002428052,32.0,0.6344582199550199,0.5556415154284833,0.06276907731421694,0.01605799907394477,21261255,0.0002495536009429936,4.868433056673612
dual_ucb,0.5,0.0,0,20261256,True,0.981077627855238,0.0011825053517947165,16.0,0.6709108235462167,0.5512588772656297,0.06276907731421694,0.01161424859656185,20261256,0.0002495536009429936,4.73848242352087
correlation_blind,0.5,0.0,0,20261256,True,0.9684521755403823,0.0012230188145355575,32.0,0.6709108235462167,0.5676277249183115,0.06276907731421694,0.016194003506582955,21261256,0.0002495536009429936,4.900826154838518
dual_ucb,0.5,0.0,0,20261257,True,0.9817805965358839,0.0011825053878992665,16.0,0.6120959968694211,0.5508467314969048,0.06276907731421694,0.011586601664966008,20261257,0.0002495536009429936,4.738482568197404
correlation_blind,0.5,0.0,0,20261257,True,0.9680082754960659,0.0012128999433254936,32.0,0.6780795109382056,0.5500083079265781,0.06276907731421694,0.016221489078232246,21261257,0.0002495536009429936,4.860278267844191
dual_ucb,0.5,0.0,0,20261258,True,0.9810092911259531,0.0011834386593120802,16.0,0.6780795109382056,0.5525494900102794,0.06276907731421694,0.01161424859656185,20261258,0.0002495536009429936,4.742222331556006
correlation_blind,0.5,0.0,0,20261258,True,0.9678230920574973,0.0012264488122819012,32.0,0.6993419954966986,0.5709428275604809,0.06276907731421694,0.0162767489319219,21261258,0.0002495536009429936,4.914570688010481
dual_ucb,0.5,0.0,0,20261259,True,0.9811339554614065,0.0011146071302167856,16.0,0.6637015798253265,0.5464930205210032,0.06276907731421694,0.011586601664966008,20261259,0.0002495536009429936,4.4664037144925794
correlation_blind,0.5,0.0,0,20261259,True,0.969432931499965,0.001218584468713992,32.0,0.5816965571840023,0.5610280391705829,0.06276907731421694,0.01605799907394477,21261259,0.0002495536009429936,4.883057043093349
dual_ucb,0.5,0.0,0,20261260,True,0.9805439857439837,0.0010924310837156738,16.0,0.6993419954966986,0.5363671318327237,0.06276907731421694,0.011559089599908742,20261260,0.0002495536009429936,4.37754085530195
correlation_blind,0.5,0.0,0,20261260,True,0.9691039613675143,0.0012138795238045871,32.0,0.627045322816508,0.5529457951558518,0.06276907731421694,0.01605799907394477,21261260,0.0002495536009429936,4.864203598816744
dual_ucb,0.5,0.0,0,20261261,True,0.98058275097803,0.001114607108513844,16.0,0.6922951498051697,0.5468090401420165,0.06276907731421694,0.01161424859656185,20261261,0.0002495536009429936,4.466403627525525
correlation_blind,0.5,0.0,0,20261261,True,0.9678230920574973,0.001142910505132339,32.0,0.6993419954966986,0.5475069735799727,0.06276907731421694,0.01616661349612103,21261261,0.0002495536009429936,4.579819729363144
dual_ucb,0.5,0.0,0,20261262,True,0.9874368667079717,0.0011879207891842673,16.0,0.5893597338227852,0.5614186332490341,0.06276907731421694,0.01117472596913387,20261262,0.0002495536009429936,4.760182921406243
correlation_blind,0.5,0.0,0,20261262,True,0.9678893793856536,0.001219971691797032,32.0,0.6922951498051697,0.5620789815848031,0.06276907731421694,0.01616661349612103,21261262,0.0002495536009429936,4.888615861230206
dual_ucb,0.5,0.0,2,20271231,True,0.9644244416310981,0.0010144229696242074,1.0,0.627045322816508,0.5181127328035573,0.06276907731421694,0.0623262068199615,20271231,0.0010253182738078131,0.9893737345154857
correlation_blind,0.5,0.0,2,20271231,True,0.9643979030652998,0.0010100301012064825,1.0,0.7063480729282505,0.5240608785837546,0.06276907731421694,0.0623262068199615,21271231,0.0010253182738078131,0.9850893395817929
dual_ucb,0.5,0.0,2,20271232,True,0.9655842289941178,0.0010097742301259233,1.0,0.604559141068455,0.5247755046010181,0.06276907731421694,0.06276907731421694,20271232,0.0010253182738078131,0.9848397867482039
correlation_blind,0.5,0.0,2,20271232,True,0.9640812826247174,0.000988653927396643,1.0,0.6922951498051697,0.5426919515835573,0.06276907731421694,0.0623262068199615,21271232,0.0010253182738078131,0.9642410095013653
dual_ucb,0.5,0.0,2,20271233,True,0.9642533438177608,0.0009915275651923956,1.0,0.6780795109382056,0.5413178970815737,0.06276907731421694,0.0623262068199615,20271233,0.0010253182738078131,0.9670436883077036
correlation_blind,0.5,0.0,2,20271233,True,0.9646377799452033,0.0009938102039319064,1.0,0.649161317137962,0.5386558369801979,0.06276907731421694,0.0623262068199615,21271233,0.0010253182738078131,0.9692699616491839
dual_ucb,0.5,0.0,2,20271234,True,0.9654236298774994,0.0009968812816497283,1.0,0.7133132558868878,0.5368052516594375,0.06276907731421694,0.0623262068199615,20271234,0.0010253182738078131,0.9722652049763281
correlation_blind,0.5,0.0,2,20271234,True,0.9643979030652998,0.0009910428661219872,1.0,0.7063480729282505,0.5400415452261136,0.06276907731421694,0.0623262068199615,21271234,0.0010253182738078131,0.9665709579538319
dual_ucb,0.5,0.0,2,20271235,True,0.9641831175740802,0.0010078023091681326,1.0,0.7202373881324629,0.5273421109880929,0.06276907731421694,0.06276907731421694,20271235,0.0010253182738078131,0.982916558607085
correlation_blind,0.5,0.0,2,20271235,True,0.9645440401910971,0.000996445675484383,1.0,0.6418301725565638,0.5365109363018226,0.06276907731421694,0.0623262068199615,21271235,0.0010253182738078131,0.971840355272121
dual_ucb,0.5,0.0,2,20271236,True,0.9644244416310981,0.0009989484898869172,1.0,0.627045322816508,0.5342148178756196,0.06276907731421694,0.0623262068199615,20271236,0.0010253182738078131,0.9742813674597214
correlation_blind,0.5,0.0,2,20271236,True,0.9640812826247174,0.0009792549449082807,1.0,0.6922951498051697,0.5486978929747133,0.06276907731421694,0.0623262068199615,21271236,0.0010253182738078131,0.9550741169096079
dual_ucb,0.5,0.0,2,20271237,True,0.964862474424052,0.0009989482701359775,1.0,0.6637015798253265,0.5354897550859234,0.06276907731421694,0.0623262068199615,20271237,0.0010253182738078131,0.9742811531351109
correlation_blind,0.5,0.0,2,20271237,True,0.9650352056085645,0.0009822430848764974,1.0,0.6709108235462167,0.5467642373801729,0.06276907731421694,0.0623262068199615,21271237,0.0010253182738078131,0.9579884704762516
dual_ucb,0.5,0.0,2,20271238,True,0.9645705528675584,0.0009891208300642981,1.0,0.7133132558868878,0.5426018109072768,0.06276907731421694,0.0623262068199615,20271238,0.0010253182738078131,0.9646963829006134
correlation_blind,0.5,0.0,2,20271238,True,0.9653777184591972,0.0010130073634382316,1.0,0.6637015798253265,0.5219259974325874,0.06276907731421694,0.0623262068199615,21271238,0.0010253182738078131,0.9879930840168668
dual_ucb,0.5,0.0,2,20271239,True,0.9644305700822232,0.0009942700336478634,1.0,0.7271202828372674,0.5392532465452471,0.06276907731421694,0.06276907731421694,20271239,0.0010253182738078131,0.9697184367497487
correlation_blind,0.5,0.0,2,20271239,True,0.9640207104727164,0.0009915275649588615,1.0,0.6780795109382056,0.5400274919972752,0.06276907731421694,0.0623262068199615,21271239,0.0010253182738078131,0.9670436880799362
dual_ucb,0.5,0.0,2,20271240,True,0.9655842289941178,0.000991042866125718,1.0,0.604559141068455,0.5412783237902508,0.06276907731421694,0.06276907731421694,20271240,0.0010253182738078131,0.9665709579574705
correlation_blind,0.5,0.0,2,20271240,True,0.9655199193045048,0.0009964458719922756,1.0,0.5969804851476164,0.5363153810102761,0.06276907731421694,0.06276907731421694,21271240,0.0010253182738078131,0.9718405469276271
dual_ucb,0.5,0.0,2,20271241,True,0.9645705528675584,0.0009884053658984534,1.0,0.7133132558868878,0.5430271885641251,0.06276907731421694,0.0623262068199615,20271241,0.0010253182738078131,0.9639985857539892
correlation_blind,0.5,0.0,2,20271241,True,0.9655842289941178,0.0010156041210224972,1.0,0.604559141068455,0.5168577168845634,0.06276907731421694,0.06276907731421694,21271241,0.0010253182738078131,0.9905257196389959
dual_ucb,0.5,0.0,2,20271242,True,0.964447622466571,0.0009940456861770469,1.0,0.7806657197982692,0.5383155860473194,0.06276907731421694,0.06276907731421694,20271242,0.0010253182738078131,0.9694996291106501
correlation_blind,0.5,0.0,2,20271242,True,0.9644866911302705,0.001012885267225956,1.0,0.6344582199550199,0.5211009185594508,0.06276907731421694,0.0623262068199615,21271242,0.0010253182738078131,0.9878740027370393
dual_ucb,0.5,0.0,2,20271243,True,0.964862474424052,0.00099936101847847,1.0,0.6637015798253265,0.534979807742072,0.06276907731421694,0.0623262068199615,20271243,0.0010253182738078131,0.974683709446684
correlation_blind,0.5,0.0,2,20271243,True,0.9655199193045048,0.0009856516289698278,1.0,0.5969804851476164,0.544797705410089,0.06276907731421694,0.06276907731421694,21271243,0.0010253182738078131,0.9613128470921796
dual_ucb,0.5,0.0,2,20271244,True,0.964515127110547,0.000988405106236037,1.0,0.800023694174226,0.5427827711702364,0.06276907731421694,0.0623262068199615,20271244,0.0010253182738078131,0.9639983325034397
correlation_blind,0.5,0.0,2,20271244,True,0.964098082494468,0.0009942704501809682,1.0,0.6852076324875245,0.5380560226724105,0.06276907731421694,0.0623262068199615,21271244,0.0010253182738078131,0.9697188429973652
dual_ucb,0.5,0.0,2,20271245,True,0.9650352056085645,0.0010076369268338266,1.0,0.6709108235462167,0.527374801448095,0.06276907731421694,0.0623262068199615,20271245,0.0010253182738078131,0.9827552600732241
correlation_blind,0.5,0.0,2,20271245,True,0.9639741692914524,0.0010037470214431553,1.0,0.7271202828372674,0.5314252788119633,0.06276907731421694,0.06276907731421694,21271245,0.0010253182738078131,0.9789614084565695
dual_ucb,0.5,0.0,2,20271246,True,0.9647554138586196,0.00100600746818922,1.0,0.6564517604415314,0.5280919244245077,0.06276907731421694,0.0623262068199615,20271246,0.0010253182738078131,0.9811660377934386
correlation_blind,0.5,0.0,2,20271246,True,0.9639444626007965,0.0009991604721932708,1.0,0.6852076324875245,0.5353986050589421,0.06276907731421694,0.0623262068199615,21271246,0.0010253182738078131,0.9744881152684446
dual_ucb,0.5,0.0,2,20271247,True,0.9653354015957085,0.001001519561949794,1.0,0.747519199527328,0.5321560088894406,0.06276907731421694,0.06276907731421694,20271247,0.0010253182738078131,0.9767889518152877
correlation_blind,0.5,0.0,2,20271247,True,0.9651246118181902,0.0010097743482712748,1.0,0.6852076324875245,0.5242551487252791,0.06276907731421694,0.0623262068199615,21271247,0.0010253182738078131,0.984839901976182
dual_ucb,0.5,0.0,2,20271248,True,0.964515127110547,0.0010037468585971366,1.0,0.747519199527328,0.5307562574567273,0.06276907731421694,0.06276907731421694,20271248,0.0010253182738078131,0.9789612496317217
correlation_blind,0.5,0.0,2,20271248,True,0.963924998654841,0.001001320073526189,1.0,0.7675371489803897,0.533448759853961,0.06276907731421694,0.06276907731421694,21271248,0.0010253182738078131,0.9765943893767738
dual_ucb,0.5,0.0,2,20271249,True,0.9645440401910971,0.0010056640142535255,1.0,0.6418301725565638,0.5294903428894755,0.06276907731421694,0.0623262068199615,20271249,0.0010253182738078131,0.9808310647958162
correlation_blind,0.5,0.0,2,20271249,True,0.9654236298774994,0.001001520087903435,1.0,0.6852076324875245,0.5333362174443947,0.06276907731421694,0.0623262068199615,21271249,0.0010253182738078131,0.9767894647815096
dual_ucb,0.5,0.0,2,20271250,True,0.9645440401910971,0.0009761523210838874,1.0,0.6418301725565638,0.5501184898693097,0.06276907731421694,0.0623262068199615,20271250,0.0010253182738078131,0.9520481064466608
correlation_blind,0.5,0.0,2,20271250,True,0.9644055380340596,0.0010056648237677364,1.0,0.6852076324875245,0.5292166482055176,0.06276907731421694,0.0623262068199615,21271250,0.0010253182738078131,0.9808318543206218
dual_ucb,0.5,0.0,2,20271251,True,0.9650352056085645,0.0010097744579184735,1.0,0.6709108235462167,0.5249943000569364,0.06276907731421694,0.0623262068199615,20271251,0.0010253182738078131,0.9848400089158528
correlation_blind,0.5,0.0,2,20271251,True,0.9642858817287121,0.00099894826904099,1.0,0.7407614551894448,0.5340564799145597,0.06276907731421694,0.06276907731421694,21271251,0.0010253182738078131,0.9742811520671619
dual_ucb,0.5,0.0,2,20271252,True,0.9642858817287121,0.0009942702466707106,1.0,0.7675371489803897,0.5382772346811828,0.06276907731421694,0.06276907731421694,20271252,0.0010253182738078131,0.9697186445124041
correlation_blind,0.5,0.0,2,20271252,True,0.9645705528675584,0.0009915282199399274,1.0,0.7133132558868878,0.5414381639335784,0.06276907731421694,0.0623262068199615,21271252,0.0010253182738078131,0.9670443268874974
dual_ucb,0.5,0.0,2,20271253,True,0.9651984186917908,0.0010157044472921474,1.0,0.6852076324875245,0.5173027822903655,0.06276907731421694,0.0623262068199615,20271253,0.0010253182738078131,0.9906235685432954
correlation_blind,0.5,0.0,2,20271253,True,0.9654231192325533,0.0010039243732947194,1.0,0.5739905894013302,0.531402408064886,0.06276907731421694,0.06276907731421694,21271253,0.0010253182738078131,0.979134380943352
dual_ucb,0.5,0.0,2,20271254,True,0.9639886897020303,0.0010033598887151083,1.0,0.6852076324875245,0.5300949723478117,0.06276907731421694,0.0623262068199615,20271254,0.0010253182738078131,0.9785838352308343
correlation_blind,0.5,0.0,2,20271254,True,0.9641205192523219,0.0009910436070032,1.0,0.6852076324875245,0.5407690001470185,0.06276907731421694,0.0623262068199615,21271254,0.0010253182738078131,0.9665716805404
dual_ucb,0.5,0.0,2,20271255,True,0.9650352056085645,0.0009912908359890088,1.0,0.6709108235462167,0.5418609984585332,0.06276907731421694,0.0623262068199615,20271255,0.0010253182738078131,0.9668128046792401
correlation_blind,0.5,0.0,2,20271255,True,0.9650352056085645,0.0010015195623242663,1.0,0.6709108235462167,0.5321744409695475,0.06276907731421694,0.0623262068199615,21271255,0.0010253182738078131,0.9767889521805132
dual_ucb,0.5,0.0,2,20271256,True,0.9644866911302705,0.0010081018175309869,1.0,0.6344582199550199,0.5265813912110437,0.06276907731421694,0.0623262068199615,20271256,0.0010253182738078131,0.9832086711837409
correlation_blind,0.5,0.0,2,20271256,True,0.9639360428684389,0.0010082352105613974,1.0,0.6780795109382056,0.5278543336634767,0.06276907731421694,0.0623262068199615,21271256,0.0010253182738078131,0.9833387703283851
dual_ucb,0.5,0.0,2,20271257,True,0.9642858817287121,0.000999160283568022,1.0,0.6780795109382056,0.5355691443159079,0.06276907731421694,0.0623262068199615,20271257,0.0010253182738078131,0.9744879313009355
correlation_blind,0.5,0.0,2,20271257,True,0.9647554138586196,0.0009942698102480552,1.0,0.6564517604415314,0.5384175457802303,0.06276907731421694,0.0623262068199615,21271257,0.0010253182738078131,0.9697182188663716
dual_ucb,0.5,0.0,2,20271258,True,0.9642533438177608,0.0009919695077928905,1.0,0.6852076324875245,0.5408033735499034,0.06276907731421694,0.0623262068199615,20271258,0.0010253182738078131,0.967474717980913
correlation_blind,0.5,0.0,2,20271258,True,0.964862474424052,0.0010015202446029088,1.0,0.6637015798253265,0.532429520214063,0.06276907731421694,0.0623262068199615,21271258,0.0010253182738078131,0.9767896176115894
dual_ucb,0.5,0.0,2,20271259,True,0.9645705528675584,0.0009968816705446058,1.0,0.7133132558868878,0.5373100498363135,0.06276907731421694,0.0623262068199615,20271259,0.0010253182738078131,0.9722655842681903
correlation_blind,0.5,0.0,2,20271259,True,0.9642036596454997,0.000981958182751016,1.0,0.6993419954966986,0.5479203525714389,0.06276907731421694,0.0623262068199615,21271259,0.0010253182738078131,0.9577106034638717
dual_ucb,0.5,0.0,2,20271260,True,0.9640812826247174,0.0009962106505821229,1.0,0.6922951498051697,0.5374026103685294,0.06276907731421694,0.0623262068199615,20271260,0.0010253182738078131,0.9716111338603274
correlation_blind,0.5,0.0,2,20271260,True,0.9640849346649382,0.0009919693157994882,1.0,0.7407614551894448,0.540432465740303,0.06276907731421694,0.06276907731421694,21271260,0.0010253182738078131,0.9674745307284206
dual_ucb,0.5,0.0,2,20271261,True,0.965761747026855,0.0009989489014572278,1.0,0.6195913143489458,0.5347648229649964,0.06276907731421694,0.06276907731421694,20271261,0.0010253182738078131,0.9742817688670903
correlation_blind,0.5,0.0,2,20271261,True,0.9642543229990983,0.0009942702462347281,1.0,0.6780795109382056,0.5390860000902107,0.06276907731421694,0.0623262068199615,21271261,0.0010253182738078131,0.9697186440871874
dual_ucb,0.5,0.0,2,20271262,True,0.9650352056085645,0.001009774558649653,1.0,0.6709108235462167,0.5249943000569364,0.06276907731421694,0.0623262068199615,20271262,0.0010253182738078131,0.9848401071596685
correlation_blind,0.5,0.0,2,20271262,True,0.9647554138586196,0.0009856516287362787,1.0,0.6564517604415314,0.5447635949028657,0.06276907731421694,0.0623262068199615,21271262,0.0010253182738078131,0.9613128468643976
dual_ucb,0.5,0.5,0,20281231,True,0.9915911877224807,0.003142262938607102,2.0,0.6418301725565638,0.5343662638673863,0.6993419954966986,0.5446335715986277,20281231,0.0009812876523122803,3.202183305988572
correlation_blind,0.5,0.5,0,20281231,True,0.9688584502307709,0.005336256082788484,32.0,0.649161317137962,0.5352206443178551,0.7339617219087422,0.6095082165489734,21281231,0.0009812876523122803,5.4380140932317556
dual_ucb,0.5,0.5,0,20281232,True,0.9913738585178996,0.0031422610733950963,2.0,0.7271202828372674,0.5356635325619263,0.6993419954966986,0.5416495105406012,20281232,0.0009812876523122803,3.202181405208509
correlation_blind,0.5,0.5,0,20281232,True,0.9667805154437598,0.005902735005022265,32.0,0.7542346377081088,0.5705149521954864,0.7339617219087422,0.6199895153415564,21281232,0.0009812876523122803,6.015295302160601
dual_ucb,0.5,0.5,0,20281233,True,0.9915350612647061,0.0031699240521765315,2.0,0.649161317137962,0.5432193527514417,0.6564517604415314,0.5667973712747609,20281233,0.0009812876523122803,3.2303718942218485
correlation_blind,0.5,0.5,0,20281233,True,0.9675816936611455,0.005862285636306803,32.0,0.7133132558868878,0.5607509270030706,0.649161317137962,0.5674699964801908,21281233,0.0009812876523122803,5.974074597283547
dual_ucb,0.5,0.5,0,20281234,True,0.9912405308642822,0.0031422619789151095,2.0,0.7133132558868878,0.5355648081570006,0.6344582199550199,0.548185273275861,20281234,0.0009812876523122803,3.202182327996043
correlation_blind,0.5,0.5,0,20281234,True,0.9676275513769269,0.005849361549088729,32.0,0.7063480729282505,0.5567248670161045,0.6120959968694211,0.5948979391802225,21281234,0.0009812876523122803,5.960904058361937
dual_ucb,0.5,0.5,0,20281235,True,0.9915615729253553,0.0031349066836179125,2.0,0.649161317137962,0.5329344352489991,0.7133132558868878,0.5558966999022501,20281235,0.0009812876523122803,3.1946867732727515
correlation_blind,0.5,0.5,0,20281235,True,0.9691702116509933,0.005849368498280758,32.0,0.6344582199550199,0.5572590999864604,0.6418301725565638,0.5762692736329005,21281235,0.0009812876523122803,5.960911140069338
dual_ucb,0.5,0.5,0,20281236,True,0.9913711891585867,0.0031583487683087717,2.0,0.7609074172401085,0.5399152212043339,0.6922951498051697,0.5400462155361827,20281236,0.0009812876523122803,3.218575879220045
correlation_blind,0.5,0.5,0,20281236,True,0.9686352058310228,0.00583810925449453,32.0,0.6709108235462167,0.5534712442439016,0.7063480729282505,0.58347932553265,21281236,0.0009812876523122803,5.949437191773241
dual_ucb,0.5,0.5,0,20281237,True,0.9916157954700149,0.0031670951025085676,2.0,0.6344582199550199,0.5418684147886528,0.6922951498051697,0.5546110750538908,20281237,0.0009812876523122803,3.22748899881264
correlation_blind,0.5,0.5,0,20281237,True,0.9681966985334695,0.006061003367596428,32.0,0.6780795109382056,0.5806561059093347,0.7675371489803897,0.6174752413519187,21281237,0.0009812876523122803,6.176581712115137
dual_ucb,0.5,0.5,0,20281238,True,0.9913738585178996,0.0031670923586287606,2.0,0.7407614551894448,0.540355997193698,0.7407614551894448,0.552599488117826,20281238,0.0009812876523122803,3.227486202609304
correlation_blind,0.5,0.5,0,20281238,True,0.9681518100211316,0.005902744295168251,32.0,0.6852076324875245,0.5719882673072845,0.6993419954966986,0.5995847384304789,21281238,0.0009812876523122803,6.0153047694620225
dual_ucb,0.5,0.5,0,20281239,True,0.9916157954700149,0.003128002323164638,2.0,0.6344582199550199,0.5300698608518155,0.6922951498051697,0.5577712078026074,20281239,0.0009812876523122803,3.1876507523496254
correlation_blind,0.5,0.5,0,20281239,True,0.9686352058310228,0.005448761019393855,32.0,0.6709108235462167,0.545476218822976,0.6637015798253265,0.6009652257332967,21281239,0.0009812876523122803,5.552664406358868
dual_ucb,0.5,0.5,0,20281240,True,0.9913893136508345,0.003415458729262623,2.0,0.6709108235462167,0.5547792291098248,0.6418301725565638,0.5471131972392409,20281240,0.0009812876523122803,3.4805887154643456
correlation_blind,0.5,0.5,0,20281240,True,0.9688584502307709,0.005838113170414607,32.0,0.649161317137962,0.5528804665796243,0.5969804851476164,0.5710356279804809,21281240,0.0009812876523122803,5.94944118236669
dual_ucb,0.5,0.5,0,20281241,True,0.992006377424862,0.0031286776452489015,2.0,0.6120959968694211,0.5325917761539625,0.6709108235462167,0.5705963425316296,20281241,0.0009812876523122803,3.188338952270079
correlation_blind,0.5,0.5,0,20281241,True,0.9675816936611455,0.005400246857195066,32.0,0.7133132558868878,0.5411294668434827,0.7133132558868878,0.62746386619723,21281241,0.0009812876523122803,5.503225119026074
dual_ucb,0.5,0.5,0,20281242,True,0.991374834612623,0.0031763094010802254,2.0,0.7339617219087422,0.542191803012924,0.6418301725565638,0.5549460622432942,20281242,0.0009812876523122803,3.2368790064724178
correlation_blind,0.5,0.5,0,20281242,True,0.9681518100211316,0.005862292104720124,32.0,0.6852076324875245,0.561472725158326,0.604559141068455,0.6054562885815906,21281242,0.0009812876523122803,5.974081189044185
dual_ucb,0.5,0.5,0,20281243,True,0.9913984431852856,0.003128004783463381,2.0,0.6709108235462167,0.5319010098247865,0.6780795109382056,0.5523255458005873,20281243,0.0009812876523122803,3.1876532595642404
correlation_blind,0.5,0.5,0,20281243,True,0.9695749566161962,0.005833072085052786,32.0,0.5893597338227852,0.55097804385008,0.6780795109382056,0.5920088790285898,21281243,0.0009812876523122803,5.944303967657077
dual_ucb,0.5,0.5,0,20281244,True,0.9913402707125734,0.0031670906766643092,2.0,0.7339617219087422,0.5400932122187905,0.6344582199550199,0.5545114124593455,20281244,0.0009812876523122803,3.227484488571175
correlation_blind,0.5,0.5,0,20281244,True,0.9688584502307709,0.0058850944831974296,32.0,0.649161317137962,0.566078385001008,0.6195913143489458,0.5933005038438051,21281244,0.0009812876523122803,5.997318390107068
dual_ucb,0.5,0.5,0,20281245,True,0.9914590003263188,0.0031038127105536117,2.0,0.6637015798253265,0.5254839976450218,0.6709108235462167,0.5702483508664795,20281245,0.0009812876523122803,3.162999863740127
correlation_blind,0.5,0.5,0,20281245,True,0.9675816936611455,0.00586942354395774,32.0,0.7133132558868878,0.5622039608023066,0.6993419954966986,0.6019413904399515,21281245,0.0009812876523122803,5.981348618957128
dual_ucb,0.5,0.5,0,20281246,True,0.9914163773586677,0.0031153682990891244,2.0,0.6709108235462167,0.5296903606223151,0.7133132558868878,0.5762107897949753,20281246,0.0009812876523122803,3.174775807835911
correlation_blind,0.5,0.5,0,20281246,True,0.9690740702786493,0.005377750529574112,32.0,0.6418301725565638,0.539816450483185,0.649161317137962,0.5566734258069346,21281246,0.0009812876523122803,5.480299804957418
dual_ucb,0.5,0.5,0,20281247,True,0.991997949884684,0.003109946324024305,2.0,0.6120959968694211,0.5255941231760954,0.649161317137962,0.5524732480309142,20281247,0.0009812876523122803,3.169250440170229
correlation_blind,0.5,0.5,0,20281247,True,0.9680792611859239,0.005317247770723408,32.0,0.6922951498051697,0.5337791182019327,0.7339617219087422,0.5841644226977152,21281247,0.0009812876523122803,5.41864330830413
dual_ucb,0.5,0.5,0,20281248,True,0.9915823998357869,0.003121773570794468,2.0,0.6418301725565638,0.5279425718765025,0.6709108235462167,0.5379505013188723,20281248,0.0009812876523122803,3.1813032227995564
correlation_blind,0.5,0.5,0,20281248,True,0.9681518100211316,0.005843533075928322,32.0,0.6852076324875245,0.5552085318988598,0.6564517604415314,0.5684007740410737,21281248,0.0009812876523122803,5.9549644410166325
dual_ucb,0.5,0.5,0,20281249,True,0.9915911877224807,0.0031500724227043948,2.0,0.6418301725565638,0.5378014053414812,0.6922951498051697,0.5558966999022501,20281249,0.0009812876523122803,3.2101417105184673
correlation_blind,0.5,0.5,0,20281249,True,0.9681966985334695,0.005885089121830156,32.0,0.6780795109382056,0.5674920134791894,0.6780795109382056,0.5549837600540437,21281249,0.0009812876523122803,5.997312926502934
dual_ucb,0.5,0.5,0,20281250,True,0.9915528412064896,0.003098678330574163,2.0,0.649161317137962,0.5220425444811405,0.6922951498051697,0.5696253027339149,20281250,0.0009812876523122803,3.157767575361332
correlation_blind,0.5,0.5,0,20281250,True,0.9687914094942547,0.005869426165778384,32.0,0.6564517604415314,0.5637784890830535,0.6344582199550199,0.5879837769524343,21281250,0.0009812876523122803,5.981351290773732
dual_ucb,0.5,0.5,0,20281251,True,0.9912981379933603,0.003109372849131669,2.0,0.7063480729282505,0.5261980951326486,0.6922951498051697,0.5622369655684656,20281251,0.0009812876523122803,3.168666029583502
correlation_blind,0.5,0.5,0,20281251,True,0.9686352058310228,0.005423917297462499,32.0,0.6709108235462167,0.5420954298596061,0.5662414272644729,0.57886823718923,21281251,0.0009812876523122803,5.527346935102795
dual_ucb,0.5,0.5,0,20281252,True,0.9917411350609673,0.003109374478139195,2.0,0.649161317137962,0.527490252298314,0.6709108235462167,0.5674613567905595,20281252,0.0009812876523122803,3.1686676896548605
correlation_blind,0.5,0.5,0,20281252,True,0.9675069625092515,0.005838115343868967,32.0,0.7202373881324629,0.5536253042943011,0.7063480729282505,0.5870243873028043,21281252,0.0009812876523122803,5.949443397267036
dual_ucb,0.5,0.5,0,20281253,True,0.9913245546461436,0.003134908282442552,2.0,0.6780795109382056,0.5332243008770174,0.6195913143489458,0.548185273275861,20281253,0.0009812876523122803,3.1946884025856606
correlation_blind,0.5,0.5,0,20281253,True,0.9692792260359578,0.0054487658381461536,32.0,0.627045322816508,0.5446347513584202,0.6637015798253265,0.5717908731320758,21281253,0.0009812876523122803,5.552669317000806
dual_ucb,0.5,0.5,0,20281254,True,0.9912984894948202,0.003128675959216547,2.0,0.6993419954966986,0.5323764284592862,0.6993419954966986,0.5714637204366853,20281254,0.0009812876523122803,3.1883372340864757
correlation_blind,0.5,0.5,0,20281254,True,0.9661562393254579,0.005885097419278875,32.0,0.7741234055892636,0.5675284280982837,0.6120959968694211,0.5926614818212248,21281254,0.0009812876523122803,5.99732138217717
dual_ucb,0.5,0.5,0,20281255,True,0.9913702793784877,0.003152027294047231,2.0,0.6993419954966986,0.5387009438658328,0.7133132558868878,0.5654940013168035,20281255,0.0009812876523122803,3.2121338596484703
correlation_blind,0.5,0.5,0,20281255,True,0.9681518100211316,0.00586942893803439,32.0,0.6852076324875245,0.5632865047286517,0.5969804851476164,0.5933005038438051,21281255,0.0009812876523122803,5.981354115894379
dual_ucb,0.5,0.5,0,20281256,True,0.9912604545595317,0.003158347105688494,2.0,0.6993419954966986,0.5395423956798917,0.6418301725565638,0.5547784431493992,20281256,0.0009812876523122803,3.2185741848949676
correlation_blind,0.5,0.5,0,20281256,True,0.9681966985334695,0.0058936700390309505,32.0,0.6780795109382056,0.5687469660080009,0.6852076324875245,0.5952439176040627,21281256,0.0009812876523122803,6.006057474730536
dual_ucb,0.5,0.5,0,20281257,True,0.9913610551370633,0.003158345509481558,2.0,0.7133132558868878,0.5384224603885925,0.6780795109382056,0.5566991578775071,20281257,0.0009812876523122803,3.2185725582496794
correlation_blind,0.5,0.5,0,20281257,True,0.9680137897877963,0.005400248640497244,32.0,0.6993419954966986,0.5417712698497636,0.6852076324875245,0.6184692271264458,21281257,0.0009812876523122803,5.5032269363343564
dual_ucb,0.5,0.5,0,20281258,True,0.9914221167447724,0.0031486103982848843,2.0,0.6637015798253265,0.5350062386972312,0.5893597338227852,0.5356985575749038,20281258,0.0009812876523122803,3.2086518064968836
