seed,seed_index,persistence,rho,maximum_delay,policy,num_agents,gap,eta,updates,update_cost,squared_parameter_error,maximum_squared_error,diverged,finite,charged_budget,within_budget
20261057,27,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.22173948612438935,16.805376690461554,False,True,127273,True
20261057,27,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.730150698294715,16.804794936370726,False,True,127596,True
20261057,27,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,1.8646982477280665,14.593748630859395,False,True,127270,True
20261057,27,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.2356005227234884,13.19089402113889,False,True,127273,True
20261057,27,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.73329914029796,16.80271169909194,False,True,127596,True
20261058,28,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.049940444729316726,13.426655805900328,False,True,127596,True
20261058,28,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.1673456066904127,15.57769779417782,False,True,127273,True
20261058,28,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.049940444729316726,13.426655805900328,False,True,127596,True
20261058,28,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.10807131747067622,15.538040578803592,False,True,127270,True
20261058,28,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,1.419898459391657,16.066399981157794,False,True,127273,True
20261058,28,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.13537115880527983,15.49619928272137,False,True,127596,True
20261058,28,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.24956678637420646,15.392438640592406,False,True,127684,True
20261058,28,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.1673456066904127,15.57769779417782,False,True,127273,True
20261058,28,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.727301099931474,16.80456811614826,False,True,127596,True
20261058,28,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.10807131747067622,15.538040578803592,False,True,127270,True
20261058,28,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,1.419898459391657,16.066399981157794,False,True,127273,True
20261058,28,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.727640954218593,16.804452841187054,False,True,127596,True
20261059,29,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.26879708019367554,13.624564131857197,False,True,127596,True
20261059,29,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.7400801882691542,16.930464936352262,False,True,127273,True
20261059,29,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.26879708019367554,13.624564131857197,False,True,127596,True
20261059,29,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.22658870712930052,16.25022801088021,False,True,127270,True
20261059,29,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.3126267284889899,16.267993575997814,False,True,127273,True
20261059,29,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,7.417722676506587,20.39448574876698,False,True,127596,True
20261059,29,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,1.4512128220823133,15.42276789737246,False,True,127684,True
20261059,29,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.7400801882691542,16.930464936352262,False,True,127273,True
20261059,29,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.731453986704704,16.804624469808868,False,True,127596,True
20261059,29,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.22658870712930052,16.25022801088021,False,True,127270,True
20261059,29,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.3126267284889899,16.267993575997814,False,True,127273,True
20261059,29,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.727371479209356,16.80496823108227,False,True,127596,True
20261060,30,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.08274704281413027,12.704206428891144,False,True,127596,True
20261060,30,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,1.847647841927799,16.267993575997814,False,True,127273,True
20261060,30,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.08274704281413027,12.704206428891144,False,True,127596,True
20261060,30,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.22634997333062834,16.562991020540203,False,True,127270,True
20261060,30,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.2229196135329716,16.570633659443512,False,True,127273,True
20261060,30,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.1391188187971227,16.518949079129698,False,True,127596,True
20261060,30,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,1.4974673590612637,16.531248533436298,False,True,127684,True
20261060,30,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,1.847647841927799,16.267993575997814,False,True,127273,True
20261060,30,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.729326408445335,16.80439544111516,False,True,127596,True
20261060,30,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.22634997333062834,16.562991020540203,False,True,127270,True
20261060,30,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.2229196135329716,16.570633659443512,False,True,127273,True
20261060,30,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.749155860204013,16.805161701892843,False,True,127596,True
20261061,31,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.16778245368833092,13.090721496480702,False,True,127596,True
20261061,31,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.5684208795071465,15.563661350872604,False,True,127273,True
20261061,31,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.16778245368833092,13.090721496480702,False,True,127596,True
20261061,31,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,1.030102682936297,15.538040578803592,False,True,127270,True
20261061,31,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.7502204733857479,15.57769779417782,False,True,127273,True
20261061,31,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.13665364478995742,16.96246155522028,False,True,127596,True
20261061,31,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.018848401727329555,15.34145311113247,False,True,127684,True
20261061,31,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.5684208795071465,15.563661350872604,False,True,127273,True
20261061,31,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.73129195388568,16.804492255289134,False,True,127596,True
20261061,31,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,1.030102682936297,15.538040578803592,False,True,127270,True
20261061,31,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.7502204733857479,15.57769779417782,False,True,127273,True
20261061,31,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.733913771796136,16.80449884342088,False,True,127596,True
